GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",Estimate!!INDUSTRY!!Public administration
0500000US51029,"Buckingham County, Virginia",14131,190,454,138,161,689,271,49,328,430,1384,228,611
0500000US51031,"Campbell County, Virginia",44345,282,2026,4578,570,2903,1304,351,1302,2210,5663,1900,1002
0500000US51033,"Caroline County, Virginia",22502,203,1220,610,426,1624,874,192,1039,1346,2503,833,1365
0500000US51035,"Carroll County, Virginia",24558,283,1246,2434,309,1704,770,160,264,575,2964,916,274
0500000US51036,"Charles City County, Virginia",6081,116,274,542,60,370,233,9,136,312,712,204,235
0500000US51037,"Charlotte County, Virginia",9969,322,355,536,24,455,544,27,160,364,1284,382,335
0500000US51041,"Chesterfield County, Virginia",245241,411,10747,13514,4915,18699,8401,2716,15079,16478,35732,11668,12431
0500000US51043,"Clarke County, Virginia",11317,279,677,498,52,546,287,137,388,1263,1622,469,499
0500000US51045,"Craig County, Virginia",4141,70,222,387,91,258,100,49,221,96,452,122,142
0500000US51047,"Culpeper County, Virginia",36312,452,2391,1495,685,2416,726,439,1211,3295,4591,1226,1799
0500000US51049,"Cumberland County, Virginia",7926,64,420,134,67,526,192,71,282,254,1214,413,524
0500000US51051,"Dickenson County, Virginia",13018,822,323,131,113,583,344,37,128,381,1208,437,407
0500000US51053,"Dinwiddie County, Virginia",22515,204,1333,1648,334,1553,902,95,418,783,2821,522,1115
0500000US51057,"Essex County, Virginia",9081,61,461,433,139,852,280,88,315,418,943,632,347
0500000US51059,"Fairfax County, Virginia",851746,1457,33412,18545,7342,47853,17355,19263,40987,142273,98579,47993,74253
0500000US51061,"Fauquier County, Virginia",51081,919,3389,1867,582,3719,1566,977,1910,5375,6516,1820,3159
0500000US51063,"Floyd County, Virginia",12258,530,600,968,126,957,222,130,455,412,1551,455,287
0500000US51065,"Fluvanna County, Virginia",20408,101,963,556,186,1158,405,250,996,1526,3447,801,784
0500000US51067,"Franklin County, Virginia",45990,483,3195,3484,545,3130,1385,335,1476,1692,5493,1622,729
0500000US51069,"Frederick County, Virginia",61164,839,3665,3571,1138,4676,1976,786,2401,3848,9263,2590,2581
0500000US51071,"Giles County, Virginia",13845,223,595,1618,86,612,274,95,256,377,2104,371,464
0500000US51073,"Gloucester County, Virginia",29927,240,1554,1951,289,2292,944,131,790,1890,4036,1331,1377
0500000US51075,"Goochland County, Virginia",17639,178,617,490,385,990,382,120,1443,1232,1734,732,597
0500000US51077,"Grayson County, Virginia",13108,198,408,1573,84,679,176,164,333,368,1570,411,177
0500000US51079,"Greene County, Virginia",14325,116,878,525,345,1290,353,115,530,862,2310,525,562
0500000US51081,"Greensville County, Virginia",10393,89,321,534,129,423,168,16,123,98,688,351,537
0500000US51083,"Halifax County, Virginia",29173,322,921,2374,133,1947,782,247,481,718,3683,1050,892
0500000US51085,"Hanover County, Virginia",78369,630,3875,3499,2062,5323,2452,983,5601,5493,11479,3876,3254
0500000US51087,"Henrico County, Virginia",242020,300,8105,10667,4432,18358,7070,3150,21491,19728,33880,12951,9760
0500000US51089,"Henry County, Virginia",44061,160,873,5485,505,2927,979,243,723,1799,4707,1322,711
0500000US51091,"Highland County, Virginia",2078,169,236,36,0,76,86,55,76,24,168,72,56
0500000US51093,"Isle of Wight County, Virginia",28369,276,1104,2869,418,1889,987,333,792,1907,2937,1244,1559
0500000US51095,"James City County, Virginia",54349,117,1944,1976,564,3563,710,432,1798,3832,8113,3708,2237
0500000US51097,"King and Queen County, Virginia",5818,124,403,519,114,389,127,40,226,369,583,205,151
0500000US51099,"King George County, Virginia",17970,85,569,569,142,1337,345,97,545,1893,1703,765,2514
0500000US51101,"King William County, Virginia",12378,192,896,1072,253,827,483,63,770,605,1194,569,389
0500000US51103,"Lancaster County, Virginia",9812,57,504,262,89,596,299,100,306,516,1132,477,314
0500000US51105,"Lee County, Virginia",21182,597,522,736,161,1159,355,49,314,656,2624,400,684
0500000US51107,"Loudoun County, Virginia",228403,900,8367,7359,2389,16963,6143,8235,12186,45102,26756,11902,14218
0500000US51109,"Louisa County, Virginia",26762,241,1681,1460,414,2053,923,223,1209,1468,3590,894,845
0500000US51111,"Lunenburg County, Virginia",10643,151,453,487,125,666,251,26,134,139,1102,282,475
0500000US51113,"Madison County, Virginia",10614,236,623,457,135,747,335,156,297,662,1269,437,345
0500000US51115,"Mathews County, Virginia",7549,67,412,376,31,429,264,76,80,261,1177,218,292
0500000US51117,"Mecklenburg County, Virginia",26858,389,884,1353,424,1388,748,263,484,874,2655,1002,1261
0500000US51119,"Middlesex County, Virginia",9387,132,269,324,175,781,191,0,198,343,1047,546,350
0500000US51121,"Montgomery County, Virginia",81046,409,1959,3912,590,4927,1175,719,2179,4235,16867,4956,1608
0500000US51125,"Nelson County, Virginia",12416,167,601,799,218,796,249,104,406,606,1453,776,269
0500000US51127,"New Kent County, Virginia",14933,102,1267,900,313,1213,398,132,769,939,1798,633,685
0500000US51131,"Northampton County, Virginia",10145,650,353,260,400,511,201,31,228,432,1381,426,176
0500000US51133,"Northumberland County, Virginia",10721,232,692,388,123,681,218,34,423,500,1093,388,232
0500000US51135,"Nottoway County, Virginia",12964,108,632,488,85,875,363,61,227,154,1569,452,1061
0500000US51137,"Orange County, Virginia",26970,432,2125,1028,328,1685,554,360,835,1349,3005,841,1268
0500000US51139,"Page County, Virginia",19579,274,1470,1311,248,1177,431,56,586,552,1992,1301,729
0500000US51141,"Patrick County, Virginia",15422,198,344,1538,148,985,487,70,241,527,1644,474,217
0500000US51143,"Pittsylvania County, Virginia",51702,599,2534,5851,727,3313,1277,341,1038,1730,6288,1685,1505
0500000US51145,"Powhatan County, Virginia",23000,68,1394,829,236,1603,578,165,1264,1494,2469,673,801
0500000US51147,"Prince Edward County, Virginia",19543,186,648,308,59,835,250,203,314,327,3797,910,695
0500000US51149,"Prince George County, Virginia",28854,56,928,1799,342,1199,868,207,798,1372,2482,620,1375
0500000US51153,"Prince William County, Virginia",300267,605,18927,8408,2649,22045,8964,5243,12004,38401,36161,14604,27990
0500000US51155,"Pulaski County, Virginia",29044,111,647,3303,235,1954,684,163,680,925,3859,1015,683
0500000US51157,"Rappahannock County, Virginia",6205,175,524,116,153,316,193,60,126,380,696,248,300
0500000US51159,"Richmond County, Virginia",7807,94,560,247,175,344,239,82,170,188,776,87,264
0500000US51161,"Roanoke County, Virginia",75098,120,2301,5277,1605,6261,2886,817,4281,4503,11652,2702,2187
0500000US51163,"Rockbridge County, Virginia",18445,423,1144,1559,133,1079,354,99,281,867,2265,823,472
0500000US51165,"Rockingham County, Virginia",60483,1968,3510,5273,890,4948,1713,530,1370,2497,8987,2529,1088
0500000US51167,"Russell County, Virginia",23800,896,1180,1055,91,1718,629,252,433,869,2400,494,625
0500000US51169,"Scott County, Virginia",19221,399,671,1445,110,1135,381,122,348,776,2095,666,556
0500000US51171,"Shenandoah County, Virginia",33756,631,1737,2955,652,2361,1131,585,510,1305,4040,1794,1118
0500000US51173,"Smyth County, Virginia",26196,263,785,2915,275,1455,362,138,409,727,3336,844,690
0500000US51175,"Southampton County, Virginia",15233,523,567,1007,256,1145,352,144,267,374,1689,565,871
0500000US51177,"Spotsylvania County, Virginia",93182,305,4931,2104,1494,7056,2699,1276,3828,7588,12917,5260,7111
0500000US51179,"Stafford County, Virginia",97110,250,4638,2260,902,6376,2528,1052,2959,9524,10677,4097,12158
0500000US51181,"Surry County, Virginia",5648,154,259,523,52,437,325,19,64,269,536,305,283
0500000US51183,"Sussex County, Virginia",10356,361,289,347,126,529,213,54,81,255,803,448,486
0500000US51185,"Tazewell County, Virginia",36724,1287,962,1745,291,2619,959,558,837,956,3930,1128,1026
0500000US51187,"Warren County, Virginia",29751,180,2467,1135,350,2244,1110,237,833,2366,3617,1582,1631
0500000US51191,"Washington County, Virginia",45209,632,1757,3345,651,3426,1094,377,1005,1746,6163,1925,1264
0500000US51193,"Westmoreland County, Virginia",14538,431,806,338,296,719,515,126,171,945,1243,730,879
0500000US51195,"Wise County, Virginia",33875,1727,998,700,269,2237,653,281,672,1027,3559,822,994
0500000US51197,"Wythe County, Virginia",23625,610,550,2728,181,1737,789,153,311,773,2747,1457,434
0500000US51199,"York County, Virginia",50994,50,1141,2995,618,2770,1044,439,1106,4031,7064,2904,4056
0500000US51510,"Alexandria city, Virginia",118211,177,3954,2364,778,5397,2734,2796,5635,20021,13981,7830,14731
0500000US51515,"Bedford city, Virginia",5036,20,161,469,107,282,162,28,213,204,628,234,100
0500000US51520,"Bristol city, Virginia",14466,147,325,860,227,1188,275,172,153,570,1634,808,323
0500000US51530,"Buena Vista city, Virginia",5466,40,83,795,88,207,62,10,130,119,860,490,135
0500000US51540,"Charlottesville city, Virginia",37565,64,879,586,283,1530,498,474,836,2752,8610,2572,845
0500000US51550,"Chesapeake city, Virginia",172922,416,7677,9440,2914,13601,5294,2475,6304,12282,23677,7878,9362
0500000US51570,"Colonial Heights city, Virginia",14079,13,721,833,107,1326,425,88,391,743,1841,754,594
0500000US51580,"Covington city, Virginia",4768,21,212,391,32,560,136,65,72,157,438,169,94
0500000US51590,"Danville city, Virginia",35076,51,1050,2984,371,2321,568,316,581,1153,4409,1406,708
0500000US51595,"Emporia city, Virginia",4718,20,83,391,59,204,27,6,25,69,587,155,339
0500000US51600,"Fairfax city, Virginia",18636,40,797,492,316,1178,204,258,949,2409,2290,1099,1280
0500000US51610,"Falls Church city, Virginia",9545,2,175,220,41,347,54,195,470,1505,1172,596,1375
0500000US51620,"Franklin city, Virginia",6698,146,181,358,76,284,181,84,90,126,872,328,276
0500000US51630,"Fredericksburg city, Virginia",20226,24,579,604,239,1036,394,249,873,1335,2619,1697,1385
0500000US51640,"Galax city, Virginia",5686,13,219,583,13,282,98,44,119,234,658,182,141
0500000US51650,"Hampton city, Virginia",109903,173,4008,7027,1159,6954,2633,1401,3388,6257,12849,5429,5856
0500000US51660,"Harrisonburg city, Virginia",42300,503,1293,2735,441,2424,432,321,845,1706,5757,2654,561
0500000US51670,"Hopewell city, Virginia",17254,26,752,869,122,1078,436,37,327,813,2029,782,512
0500000US51678,"Lexington city, Virginia",6329,0,47,133,7,85,8,128,20,59,996,466,73
0500000US51680,"Lynchburg city, Virginia",62825,110,1578,3693,593,4131,1078,484,2069,2680,10224,3710,906
0500000US51683,"Manassas city, Virginia",28459,45,2585,1203,414,2188,892,533,1162,2879,3314,1542,1467
0500000US51685,"Manassas Park city, Virginia",10755,15,809,319,113,1016,369,148,431,1489,1131,868,597
0500000US51690,"Martinsville city, Virginia",11359,21,95,956,124,708,237,50,339,457,1089,477,341
0500000US51700,"Newport News city, Virginia",141990,195,5089,9766,1672,10927,3014,1480,3675,8797,17563,9558,8075
0500000US51710,"Norfolk city, Virginia",196929,206,7897,6453,2073,13050,5232,2197,5165,10477,23135,11758,9246
0500000US51720,"Norton city, Virginia",3152,61,68,86,69,294,81,48,49,142,543,189,109
0500000US51730,"Petersburg city, Virginia",26247,34,649,1260,321,1361,576,64,371,998,3344,1168,1207
0500000US51735,"Poquoson city, Virginia",9653,116,373,783,219,524,137,51,273,857,1194,520,545
0500000US51740,"Portsmouth city, Virginia",75615,46,2658,4494,765,4684,2033,712,2059,4369,9435,4192,3628
0500000US51750,"Radford city, Virginia",14521,14,141,647,79,999,133,164,282,381,1882,1439,179
0500000US51760,"Richmond city, Virginia",169973,269,5590,5835,1848,10496,3807,2103,8275,12878,24705,11729,5311
0500000US51770,"Roanoke city, Virginia",77745,156,3221,4405,1310,5974,2170,717,3369,4065,11015,4797,1849
0500000US51775,"Salem city, Virginia",20701,22,519,940,375,1611,416,191,911,899,3313,1012,480
0500000US51790,"Staunton city, Virginia",19755,164,548,955,332,1651,411,184,262,913,3262,1158,865
0500000US51800,"Suffolk city, Virginia",64631,217,2402,5449,889,4238,2266,599,1980,3662,9058,2245,3431
0500000US51810,"Virginia Beach city, Virginia",346596,579,14288,13422,4864,26309,8422,4979,16287,25541,43732,21247,19035
0500000US51820,"Waynesboro city, Virginia",16559,0,509,1104,128,1673,436,254,465,862,2202,873,460
0500000US51830,"Williamsburg city, Virginia",12959,0,272,162,85,567,52,48,257,460,2145,1121,273
0500000US51840,"Winchester city, Virginia",21052,449,693,1448,398,1573,447,394,412,1214,3125,1233,717
0500000US53001,"Adams County, Washington",12827,2131,247,812,325,663,439,44,209,293,1365,346,306
0500000US53003,"Asotin County, Washington",17583,147,519,967,231,1294,317,118,663,727,2456,814,432
0500000US53005,"Benton County, Washington",133441,3563,7849,5157,2202,9309,5243,1087,3407,13458,16420,5447,3931
0500000US53007,"Chelan County, Washington",56663,3527,2359,1831,1448,4031,1848,667,1615,2269,7318,3356,1153
0500000US53009,"Clallam County, Washington",60420,1083,2189,1771,468,3314,1438,594,1056,2145,6051,2854,2227
0500000US53011,"Clark County, Washington",327349,1312,13519,23315,6252,22786,15293,3744,12242,20213,40236,14171,8590
0500000US53013,"Columbia County, Washington",3351,184,61,83,19,148,64,14,33,122,527,109,174
0500000US53015,"Cowlitz County, Washington",80298,1923,2438,5747,1103,5002,2600,369,1626,2972,8963,3121,2187
0500000US53017,"Douglas County, Washington",29231,2782,1387,1008,848,2488,1127,111,714,1023,3533,1234,531
0500000US53019,"Ferry County, Washington",6289,359,147,142,16,217,118,41,47,97,569,128,382
0500000US53021,"Franklin County, Washington",54279,5433,2025,3847,1298,3432,1903,292,932,3373,5143,2635,1332
0500000US53023,"Garfield County, Washington",1897,158,69,12,26,135,68,22,47,62,239,31,90
0500000US53025,"Grant County, Washington",64607,7449,1824,4130,1249,3759,2335,317,906,1541,7096,2772,1920
0500000US53027,"Grays Harbor County, Washington",58689,1405,1965,2961,694,3027,1622,493,1007,1382,5658,3359,2699
0500000US53029,"Island County, Washington",64060,256,2459,3347,524,3893,1367,629,1666,3159,6394,2883,3183
0500000US53031,"Jefferson County, Washington",26024,427,1073,862,99,1375,485,530,656,1247,2506,1011,831
0500000US53033,"King County, Washington",1574056,5478,54587,112304,30501,112119,48679,36147,65853,179229,202217,94216,34704
0500000US53035,"Kitsap County, Washington",202682,757,7859,11239,1552,12340,3624,2137,5611,13023,22263,9662,11496
0500000US53037,"Kittitas County, Washington",34341,855,1428,617,319,2254,903,402,699,978,5598,2683,980
0500000US53039,"Klickitat County, Washington",16459,736,706,868,259,919,517,157,245,636,1467,630,387
0500000US53041,"Lewis County, Washington",60135,1712,2548,2935,815,3823,1855,320,1230,1778,6569,2718,2137
0500000US53043,"Lincoln County, Washington",8478,635,350,242,180,353,237,88,153,258,1167,398,331
0500000US53045,"Mason County, Washington",49680,1259,1497,2514,487,2618,982,165,921,1744,4692,2020,2513
0500000US53047,"Okanogan County, Washington",32539,2603,1099,588,270,1764,900,377,436,889,3913,1336,1167
0500000US53049,"Pacific County, Washington",17775,762,522,642,168,822,533,156,270,394,1799,936,527
0500000US53051,"Pend Oreille County, Washington",10555,291,421,324,162,464,335,50,172,220,856,438,396
0500000US53053,"Pierce County, Washington",623960,2596,27352,34183,12975,42810,22171,5791,21395,31749,78773,31846,24056
0500000US53055,"San Juan County, Washington",13629,209,1159,262,121,811,340,196,577,1120,1150,1067,272
0500000US53057,"Skagit County, Washington",92867,2276,3947,5783,1490,6767,2459,787,2759,4051,10626,5027,2525
0500000US53059,"Skamania County, Washington",9026,158,436,682,93,420,288,57,122,456,977,539,340
0500000US53061,"Snohomish County, Washington",561745,2651,28842,56367,9006,43064,15417,9179,22037,37145,66584,28935,14917
0500000US53063,"Spokane County, Washington",373854,1912,12529,17200,8099,27066,10955,4242,15380,20334,55192,19162,10550
0500000US53065,"Stevens County, Washington",34711,849,1473,1463,388,1940,998,105,739,1019,4125,1372,1064
0500000US53067,"Thurston County, Washington",201479,1665,7300,6418,2681,12709,5118,1414,6738,10129,25393,9865,21386
0500000US53069,"Wahkiakum County, Washington",3365,156,175,182,52,86,104,25,31,116,240,103,168
0500000US53071,"Walla Walla County, Washington",46931,1741,1663,1540,548,2251,762,483,1116,2155,7876,2081,2242
0500000US53073,"Whatcom County, Washington",164577,3529,6110,10172,2544,12421,4064,1521,5456,9172,22219,9997,4418
0500000US53075,"Whitman County, Washington",39058,1032,574,1232,345,2053,553,287,510,1201,9309,2047,735
0500000US53077,"Yakima County, Washington",177065,14632,5427,7980,5849,10469,4832,1030,3697,6138,22907,6988,4647
0500000US54001,"Barbour County, West Virginia",13281,526,495,676,116,652,476,79,318,307,1535,537,560
0500000US54003,"Berkeley County, West Virginia",80852,323,3722,5519,1304,5612,3370,1112,2434,3830,10324,3654,4864
0500000US54005,"Boone County, West Virginia",19650,2092,396,298,207,896,325,26,260,453,2292,411,419
0500000US54007,"Braxton County, West Virginia",11952,486,737,279,88,705,369,82,184,183,1062,540,375
0500000US54009,"Brooke County, West Virginia",20204,118,540,1364,113,1553,500,197,439,558,2836,1222,403
0500000US54011,"Cabell County, West Virginia",79422,292,2225,3461,870,5958,1572,845,1675,3610,12271,4692,1696
0500000US54013,"Calhoun County, West Virginia",6343,433,423,178,18,228,149,32,67,100,591,130,146
0500000US54015,"Clay County, West Virginia",7378,362,323,253,28,318,196,32,68,136,944,89,283
0500000US54017,"Doddridge County, West Virginia",6674,331,296,214,84,363,145,36,77,185,619,258,290
0500000US54019,"Fayette County, West Virginia",37530,1549,1219,922,315,2533,710,210,484,847,3723,1741,1057
0500000US54021,"Gilmer County, West Virginia",7494,335,109,138,23,351,67,77,50,80,948,296,184
0500000US54023,"Grant County, West Virginia",9611,328,711,1027,49,544,601,36,186,192,1122,266,178
0500000US54025,"Greenbrier County, West Virginia",29236,812,1426,1030,74,1728,597,149,431,998,3943,1935,613
0500000US54027,"Hampshire County, West Virginia",18991,343,1138,1687,201,1482,333,82,237,565,2062,387,462
0500000US54029,"Hancock County, West Virginia",25112,67,666,1791,249,1354,863,181,941,1174,3196,1566,675
0500000US54031,"Hardy County, West Virginia",11133,268,492,1685,48,623,158,62,106,180,1004,439,264
0500000US54033,"Harrison County, West Virginia",55622,1190,2138,1933,827,4010,2069,394,1138,2261,7097,2474,2251
0500000US54035,"Jackson County, West Virginia",23308,428,1040,1394,218,1283,842,218,772,615,2657,706,829
0500000US54037,"Jefferson County, West Virginia",42278,334,1947,1581,337,2260,1199,782,1592,3611,5697,3564,2213
0500000US54039,"Kanawha County, West Virginia",157513,2576,4401,4403,2550,10815,4762,2504,5625,8873,21754,7840,7695
0500000US54041,"Lewis County, West Virginia",13416,717,613,343,55,962,478,130,208,386,1576,605,399
0500000US54043,"Lincoln County, West Virginia",17430,845,724,496,132,730,331,75,147,360,1662,597,426
0500000US54045,"Logan County, West Virginia",29826,2056,676,488,391,1384,523,136,344,717,3152,912,603
0500000US54047,"McDowell County, West Virginia",18086,922,172,236,17,618,367,68,175,241,1425,173,400
0500000US54049,"Marion County, West Virginia",46381,1640,1470,1916,366,2875,1269,519,1037,2258,6515,2175,1580
0500000US54051,"Marshall County, West Virginia",27037,845,1067,1011,322,1738,768,243,491,930,3504,1339,812
0500000US54053,"Mason County, West Virginia",22089,308,457,1425,295,1292,1317,25,238,596,2524,605,645
