GEO_ID,NAME,B08015_001E,B08015_002E,B08015_003E
id,Geographic Area Name,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female"
0500000US51610,"Falls Church city, Virginia",4440,2320,2120
0500000US51620,"Franklin city, Virginia",2570,1155,1415
0500000US51630,"Fredericksburg city, Virginia",8830,4520,4315
0500000US51640,"Galax city, Virginia",2185,1010,1180
0500000US51650,"Hampton city, Virginia",55850,28495,27355
0500000US51660,"Harrisonburg city, Virginia",16405,8260,8145
0500000US51670,"Hopewell city, Virginia",7415,3675,3740
0500000US51678,"Lexington city, Virginia",1170,620,545
0500000US51680,"Lynchburg city, Virginia",26620,13540,13080
0500000US51683,"Manassas city, Virginia",15970,8785,7185
0500000US51685,"Manassas Park city, Virginia",6210,3210,3000
0500000US51690,"Martinsville city, Virginia",4375,1810,2565
0500000US51700,"Newport News city, Virginia",74400,38160,36240
0500000US51710,"Norfolk city, Virginia",91960,48965,42995
0500000US51720,"Norton city, Virginia",1510,685,825
0500000US51730,"Petersburg city, Virginia",10070,4635,5435
0500000US51735,"Poquoson city, Virginia",5380,2915,2465
0500000US51740,"Portsmouth city, Virginia",35700,17490,18210
0500000US51750,"Radford city, Virginia",5315,2795,2520
0500000US51760,"Richmond city, Virginia",71630,35175,36455
0500000US51770,"Roanoke city, Virginia",37845,18890,18955
0500000US51775,"Salem city, Virginia",9450,4410,5040
0500000US51790,"Staunton city, Virginia",9160,4475,4690
0500000US51800,"Suffolk city, Virginia",35975,18405,17575
0500000US51810,"Virginia Beach city, Virginia",198625,105660,92960
0500000US51820,"Waynesboro city, Virginia",8180,4090,4090
0500000US51830,"Williamsburg city, Virginia",3670,1680,1990
0500000US51840,"Winchester city, Virginia",9755,5020,4735
0500000US53001,"Adams County, Washington",5715,3470,2245
0500000US53003,"Asotin County, Washington",7650,3805,3840
0500000US53005,"Benton County, Washington",65280,35855,29430
0500000US53007,"Chelan County, Washington",26155,13700,12455
0500000US53009,"Clallam County, Washington",21540,11305,10230
0500000US53011,"Clark County, Washington",154430,82890,71540
0500000US53013,"Columbia County, Washington",1125,565,560
0500000US53015,"Cowlitz County, Washington",33485,17625,15860
0500000US53017,"Douglas County, Washington",14055,7675,6380
0500000US53019,"Ferry County, Washington",1760,965,795
0500000US53021,"Franklin County, Washington",26085,15080,11005
0500000US53023,"Garfield County, Washington",750,355,395
0500000US53025,"Grant County, Washington",29085,16620,12465
0500000US53027,"Grays Harbor County, Washington",21435,10995,10440
0500000US53029,"Island County, Washington",27480,14915,12565
0500000US53031,"Jefferson County, Washington",8520,4300,4220
0500000US53033,"King County, Washington",705925,386395,319530
0500000US53035,"Kitsap County, Washington",83565,45900,37665
0500000US53037,"Kittitas County, Washington",13855,7325,6530
0500000US53039,"Klickitat County, Washington",6135,3110,3025
0500000US53041,"Lewis County, Washington",24170,12695,11475
0500000US53043,"Lincoln County, Washington",3430,1835,1595
0500000US53045,"Mason County, Washington",17985,9300,8685
0500000US53047,"Okanogan County, Washington",12670,6645,6025
0500000US53049,"Pacific County, Washington",6185,3190,2995
0500000US53051,"Pend Oreille County, Washington",3495,1895,1600
0500000US53053,"Pierce County, Washington",298100,159145,138955
0500000US53055,"San Juan County, Washington",5065,2480,2590
0500000US53057,"Skagit County, Washington",42580,22795,19785
0500000US53059,"Skamania County, Washington",3970,2210,1760
0500000US53061,"Snohomish County, Washington",278345,152800,125545
0500000US53063,"Spokane County, Washington",170650,89415,81235
0500000US53065,"Stevens County, Washington",12965,6670,6295
0500000US53067,"Thurston County, Washington",97055,49680,47375
0500000US53069,"Wahkiakum County, Washington",1175,660,520
0500000US53071,"Walla Walla County, Washington",19455,10675,8775
0500000US53073,"Whatcom County, Washington",73300,38295,35005
0500000US53075,"Whitman County, Washington",12420,6670,5750
0500000US53077,"Yakima County, Washington",81330,43755,37575
0500000US54001,"Barbour County, West Virginia",5510,2865,2640
0500000US54003,"Berkeley County, West Virginia",41035,21180,19855
0500000US54005,"Boone County, West Virginia",7220,4185,3035
0500000US54007,"Braxton County, West Virginia",4405,2350,2055
0500000US54009,"Brooke County, West Virginia",8745,4615,4130
0500000US54011,"Cabell County, West Virginia",34365,17550,16815
0500000US54013,"Calhoun County, West Virginia",2110,1215,900
0500000US54015,"Clay County, West Virginia",2680,1475,1205
0500000US54017,"Doddridge County, West Virginia",2470,1410,1065
0500000US54019,"Fayette County, West Virginia",13305,7250,6055
0500000US54021,"Gilmer County, West Virginia",2185,1095,1095
0500000US54023,"Grant County, West Virginia",4510,2265,2245
0500000US54025,"Greenbrier County, West Virginia",12475,6400,6070
0500000US54027,"Hampshire County, West Virginia",8030,4390,3640
0500000US54029,"Hancock County, West Virginia",11285,5755,5530
0500000US54031,"Hardy County, West Virginia",4535,2305,2230
0500000US54033,"Harrison County, West Virginia",25095,13610,11485
0500000US54035,"Jackson County, West Virginia",9815,5110,4705
0500000US54037,"Jefferson County, West Virginia",20635,10565,10070
0500000US54039,"Kanawha County, West Virginia",73095,37220,35870
0500000US54041,"Lewis County, West Virginia",5895,3065,2830
0500000US54043,"Lincoln County, West Virginia",5715,3035,2680
0500000US54045,"Logan County, West Virginia",10585,6090,4495
0500000US54047,"McDowell County, West Virginia",4400,2250,2150
0500000US54049,"Marion County, West Virginia",21635,11665,9970
0500000US54051,"Marshall County, West Virginia",11545,6115,5430
0500000US54053,"Mason County, West Virginia",8735,4695,4040
0500000US54055,"Mercer County, West Virginia",20070,9960,10105
0500000US54057,"Mineral County, West Virginia",9520,5000,4520
0500000US54059,"Mingo County, West Virginia",6880,3770,3110
0500000US54061,"Monongalia County, West Virginia",37305,19830,17475
0500000US54063,"Monroe County, West Virginia",4335,2405,1925
0500000US54065,"Morgan County, West Virginia",6205,3045,3160
0500000US54067,"Nicholas County, West Virginia",8945,4675,4270
0500000US54069,"Ohio County, West Virginia",17185,8505,8680
0500000US54071,"Pendleton County, West Virginia",2845,1475,1370
0500000US54073,"Pleasants County, West Virginia",2465,1320,1145
0500000US54075,"Pocahontas County, West Virginia",2990,1540,1450
0500000US54077,"Preston County, West Virginia",11860,6450,5410
0500000US54079,"Putnam County, West Virginia",22465,12130,10335
0500000US54081,"Raleigh County, West Virginia",25820,13615,12205
0500000US54083,"Randolph County, West Virginia",9695,5040,4655
0500000US54085,"Ritchie County, West Virginia",3285,1725,1560
0500000US54087,"Roane County, West Virginia",4060,2125,1935
0500000US54089,"Summers County, West Virginia",3610,1750,1860
0500000US54091,"Taylor County, West Virginia",6155,3175,2980
0500000US54093,"Tucker County, West Virginia",2605,1345,1255
0500000US54095,"Tyler County, West Virginia",2780,1450,1330
0500000US54097,"Upshur County, West Virginia",8545,4530,4015
0500000US54099,"Wayne County, West Virginia",14590,7450,7140
0500000US54101,"Webster County, West Virginia",2740,1485,1255
0500000US54103,"Wetzel County, West Virginia",4965,2650,2315
0500000US54105,"Wirt County, West Virginia",1845,1050,800
0500000US54107,"Wood County, West Virginia",32050,16795,15250
0500000US54109,"Wyoming County, West Virginia",6235,3500,2735
0500000US55001,"Adams County, Wisconsin",6605,3520,3085
0500000US55003,"Ashland County, Wisconsin",5715,2930,2785
0500000US55005,"Barron County, Wisconsin",18215,9315,8900
0500000US55007,"Bayfield County, Wisconsin",5265,2595,2670
0500000US55009,"Brown County, Wisconsin",108705,55880,52825
0500000US55011,"Buffalo County, Wisconsin",5275,2820,2455
0500000US55013,"Burnett County, Wisconsin",5315,2690,2625
0500000US55015,"Calumet County, Wisconsin",22270,11975,10295
0500000US55017,"Chippewa County, Wisconsin",25855,13565,12290
0500000US55019,"Clark County, Wisconsin",11990,6245,5745
0500000US55021,"Columbia County, Wisconsin",24995,12980,12015
0500000US55023,"Crawford County, Wisconsin",6220,3050,3170
0500000US55025,"Dane County, Wisconsin",209485,107425,102060
0500000US55027,"Dodge County, Wisconsin",37505,19770,17735
0500000US55029,"Door County, Wisconsin",11555,5780,5775
0500000US55031,"Douglas County, Wisconsin",18455,9410,9045
0500000US55033,"Dunn County, Wisconsin",17645,9245,8400
0500000US55035,"Eau Claire County, Wisconsin",43910,22220,21685
0500000US55037,"Florence County, Wisconsin",1640,790,850
0500000US55039,"Fond du Lac County, Wisconsin",44495,22550,21945
0500000US55041,"Forest County, Wisconsin",3075,1525,1550
0500000US55043,"Grant County, Wisconsin",20280,10565,9715
0500000US55045,"Green County, Wisconsin",15975,8045,7930
0500000US55047,"Green Lake County, Wisconsin",7475,3795,3685
0500000US55049,"Iowa County, Wisconsin",9970,4845,5125
0500000US55051,"Iron County, Wisconsin",2175,1050,1125
0500000US55053,"Jackson County, Wisconsin",7535,3795,3740
0500000US55055,"Jefferson County, Wisconsin",36645,18585,18060
0500000US55057,"Juneau County, Wisconsin",10250,5545,4705
0500000US55059,"Kenosha County, Wisconsin",69250,35915,33335
0500000US55061,"Kewaunee County, Wisconsin",8675,4705,3975
0500000US55063,"La Crosse County, Wisconsin",50535,25090,25445
0500000US55065,"Lafayette County, Wisconsin",6910,3495,3415
0500000US55067,"Langlade County, Wisconsin",7810,4095,3720
0500000US55069,"Lincoln County, Wisconsin",11830,5800,6030
0500000US55071,"Manitowoc County, Wisconsin",35490,18725,16770
0500000US55073,"Marathon County, Wisconsin",58755,30960,27795
0500000US55075,"Marinette County, Wisconsin",16135,8460,7675
0500000US55077,"Marquette County, Wisconsin",5725,2870,2860
0500000US55078,"Menominee County, Wisconsin",1090,460,630
0500000US55079,"Milwaukee County, Wisconsin",350400,173845,176550
0500000US55081,"Monroe County, Wisconsin",17675,9365,8310
0500000US55083,"Oconto County, Wisconsin",15800,8100,7700
0500000US55085,"Oneida County, Wisconsin",14280,7495,6790
0500000US55087,"Outagamie County, Wisconsin",80345,41750,38590
0500000US55089,"Ozaukee County, Wisconsin",38195,20190,18005
0500000US55091,"Pepin County, Wisconsin",2900,1445,1455
0500000US55093,"Pierce County, Wisconsin",17980,8945,9035
0500000US55095,"Polk County, Wisconsin",17910,9225,8685
0500000US55097,"Portage County, Wisconsin",29175,14985,14195
0500000US55099,"Price County, Wisconsin",5450,2950,2495
0500000US55101,"Racine County, Wisconsin",79475,41120,38360
0500000US55103,"Richland County, Wisconsin",7070,3715,3355
0500000US55105,"Rock County, Wisconsin",63340,32345,30990
0500000US55107,"Rusk County, Wisconsin",5200,2630,2565
0500000US55109,"St. Croix County, Wisconsin",37960,19795,18170
0500000US55111,"Sauk County, Wisconsin",27720,14095,13625
0500000US55113,"Sawyer County, Wisconsin",5730,2870,2860
0500000US55115,"Shawano County, Wisconsin",16545,8185,8355
0500000US55117,"Sheboygan County, Wisconsin",50725,26420,24305
0500000US55119,"Taylor County, Wisconsin",7925,4250,3675
0500000US55121,"Trempealeau County, Wisconsin",12330,6430,5905
0500000US55123,"Vernon County, Wisconsin",10575,5500,5075
0500000US55125,"Vilas County, Wisconsin",7340,3790,3550
0500000US55127,"Walworth County, Wisconsin",42940,22310,20625
0500000US55129,"Washburn County, Wisconsin",5555,2915,2640
0500000US55131,"Washington County, Wisconsin",62055,32420,29635
0500000US55133,"Waukesha County, Wisconsin",179545,94610,84935
0500000US55135,"Waupaca County, Wisconsin",21305,11325,9975
0500000US55137,"Waushara County, Wisconsin",8705,4565,4140
0500000US55139,"Winnebago County, Wisconsin",72300,37380,34920
0500000US55141,"Wood County, Wisconsin",31000,15575,15420
0500000US56001,"Albany County, Wyoming",13785,7335,6455
0500000US56003,"Big Horn County, Wyoming",4075,2240,1835
0500000US56005,"Campbell County, Wyoming",21520,12565,8955
0500000US56007,"Carbon County, Wyoming",6180,3430,2745
0500000US56009,"Converse County, Wyoming",5380,2730,2650
0500000US56011,"Crook County, Wyoming",2455,1340,1110
0500000US56013,"Fremont County, Wyoming",14455,7580,6870
0500000US56015,"Goshen County, Wyoming",5120,2815,2305
0500000US56017,"Hot Springs County, Wyoming",1750,865,880
0500000US56019,"Johnson County, Wyoming",3500,2005,1490
0500000US56021,"Laramie County, Wyoming",40910,21815,19100
0500000US56023,"Lincoln County, Wyoming",6800,3780,3020
0500000US56025,"Natrona County, Wyoming",33805,18335,15470
0500000US56027,"Niobrara County, Wyoming",730,350,380
0500000US56029,"Park County, Wyoming",11450,5840,5610
0500000US56031,"Platte County, Wyoming",3335,1795,1535
0500000US56033,"Sheridan County, Wyoming",12615,6450,6165
0500000US56035,"Sublette County, Wyoming",4045,2370,1680
0500000US56037,"Sweetwater County, Wyoming",18135,10295,7840
0500000US56039,"Teton County, Wyoming",8180,4705,3475
0500000US56041,"Uinta County, Wyoming",8270,4510,3760
0500000US56043,"Washakie County, Wyoming",3080,1630,1450
0500000US56045,"Weston County, Wyoming",2490,1420,1075
0500000US72001,"Adjuntas Municipio, Puerto Rico",3880,2410,1465
0500000US72003,"Aguada Municipio, Puerto Rico",9465,5425,4035
0500000US72005,"Aguadilla Municipio, Puerto Rico",12045,6650,5395
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",5465,2810,2660
0500000US72009,"Aibonito Municipio, Puerto Rico",5700,3085,2610
0500000US72011,"Añasco Municipio, Puerto Rico",7165,4055,3110
0500000US72013,"Arecibo Municipio, Puerto Rico",20455,11245,9210
0500000US72015,"Arroyo Municipio, Puerto Rico",3560,1665,1895
0500000US72017,"Barceloneta Municipio, Puerto Rico",4965,2935,2030
0500000US72019,"Barranquitas Municipio, Puerto Rico",6515,3735,2780
0500000US72021,"Bayamón Municipio, Puerto Rico",54650,29170,25485
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",11135,5465,5670
0500000US72025,"Caguas Municipio, Puerto Rico",39840,20790,19045
0500000US72027,"Camuy Municipio, Puerto Rico",8475,4565,3910
0500000US72029,"Canóvanas Municipio, Puerto Rico",12560,6440,6125
0500000US72031,"Carolina Municipio, Puerto Rico",53015,26610,26400
0500000US72033,"Cataño Municipio, Puerto Rico",6055,3410,2650
0500000US72035,"Cayey Municipio, Puerto Rico",11255,6085,5175
0500000US72037,"Ceiba Municipio, Puerto Rico",3630,1835,1795
0500000US72039,"Ciales Municipio, Puerto Rico",3040,1670,1370
0500000US72041,"Cidra Municipio, Puerto Rico",11545,6630,4915
0500000US72043,"Coamo Municipio, Puerto Rico",9290,4915,4375
0500000US72045,"Comerío Municipio, Puerto Rico",4260,2365,1895
0500000US72047,"Corozal Municipio, Puerto Rico",7940,4350,3590
0500000US72049,"Culebra Municipio, Puerto Rico",275,165,110
0500000US72051,"Dorado Municipio, Puerto Rico",10780,6080,4700
0500000US72053,"Fajardo Municipio, Puerto Rico",8930,4720,4210
0500000US72054,"Florida Municipio, Puerto Rico",2560,1365,1195
0500000US72055,"Guánica Municipio, Puerto Rico",3200,1905,1295
0500000US72057,"Guayama Municipio, Puerto Rico",10055,5355,4700
0500000US72059,"Guayanilla Municipio, Puerto Rico",3765,2190,1575
0500000US72061,"Guaynabo Municipio, Puerto Rico",31700,16985,14715
0500000US72063,"Gurabo Municipio, Puerto Rico",14165,7320,6845
0500000US72065,"Hatillo Municipio, Puerto Rico",11050,5830,5225
0500000US72067,"Hormigueros Municipio, Puerto Rico",4555,2225,2325
0500000US72069,"Humacao Municipio, Puerto Rico",14110,7280,6830
0500000US72071,"Isabela Municipio, Puerto Rico",10010,5695,4315
0500000US72073,"Jayuya Municipio, Puerto Rico",3395,1835,1560
0500000US72075,"Juana Díaz Municipio, Puerto Rico",11405,5985,5415
0500000US72077,"Juncos Municipio, Puerto Rico",10085,5130,4955
0500000US72079,"Lajas Municipio, Puerto Rico",4270,2225,2040
0500000US72081,"Lares Municipio, Puerto Rico",5870,3405,2465
0500000US72083,"Las Marías Municipio, Puerto Rico",2580,1490,1090
0500000US72085,"Las Piedras Municipio, Puerto Rico",9655,5460,4195
0500000US72087,"Loíza Municipio, Puerto Rico",6710,3265,3445
0500000US72089,"Luquillo Municipio, Puerto Rico",4800,2620,2180
0500000US72091,"Manatí Municipio, Puerto Rico",10255,5635,4620
0500000US72093,"Maricao Municipio, Puerto Rico",1335,750,585
0500000US72095,"Maunabo Municipio, Puerto Rico",2145,1125,1020
0500000US72097,"Mayagüez Municipio, Puerto Rico",18415,9735,8680
0500000US72099,"Moca Municipio, Puerto Rico",8555,5200,3355
0500000US72101,"Morovis Municipio, Puerto Rico",5715,3245,2470
0500000US72103,"Naguabo Municipio, Puerto Rico",6310,3480,2830
0500000US72105,"Naranjito Municipio, Puerto Rico",6545,3745,2800
0500000US72107,"Orocovis Municipio, Puerto Rico",4155,2395,1760
0500000US72109,"Patillas Municipio, Puerto Rico",3285,1795,1490
