GEO_ID,NAME,CP05_2012_2016_001E,CP05_2012_2016_002E,CP05_2012_2016_003E,CP05_2012_2016_004E,CP05_2012_2016_005E,CP05_2012_2016_006E,CP05_2012_2016_007E,CP05_2012_2016_008E,CP05_2012_2016_009E,CP05_2012_2016_010E,CP05_2012_2016_011E,CP05_2012_2016_012E,CP05_2012_2016_013E,CP05_2012_2016_014E,CP05_2012_2016_015E,CP05_2012_2016_016E,CP05_2012_2016_017E,CP05_2012_2016_018E,CP05_2012_2016_019E,CP05_2012_2016_020E,CP05_2012_2016_021E,CP05_2012_2016_022E,CP05_2012_2016_023E,CP05_2012_2016_024E,CP05_2012_2016_025E,CP05_2012_2016_026E,CP05_2012_2016_027E,CP05_2012_2016_028E,CP05_2012_2016_029E,CP05_2012_2016_030E,CP05_2012_2016_031E,CP05_2012_2016_032E,CP05_2012_2016_033E,CP05_2012_2016_034E,CP05_2012_2016_035E,CP05_2012_2016_036E,CP05_2012_2016_037E,CP05_2012_2016_038E,CP05_2012_2016_039E,CP05_2012_2016_040E,CP05_2012_2016_041E,CP05_2012_2016_042E,CP05_2012_2016_043E,CP05_2012_2016_044E,CP05_2012_2016_045E,CP05_2012_2016_046E,CP05_2012_2016_047E,CP05_2012_2016_048E,CP05_2012_2016_049E,CP05_2012_2016_050E,CP05_2012_2016_051E,CP05_2012_2016_052E,CP05_2012_2016_053E,CP05_2012_2016_054E,CP05_2012_2016_055E,CP05_2012_2016_056E,CP05_2012_2016_057E,CP05_2012_2016_058E,CP05_2012_2016_059E,CP05_2012_2016_060E,CP05_2012_2016_061E,CP05_2012_2016_062E,CP05_2012_2016_063E,CP05_2012_2016_064E,CP05_2012_2016_065E,CP05_2012_2016_066E,CP05_2012_2016_067E,CP05_2012_2016_068E,CP05_2012_2016_069E,CP05_2012_2016_070E,CP05_2012_2016_071E,CP05_2012_2016_072E,CP05_2012_2016_073E,CP05_2012_2016_074E,CP05_2012_2016_075E,CP05_2012_2016_076E,CP05_2012_2016_077E,CP05_2012_2016_078E,CP05_2012_2016_079E,CP05_2012_2016_080E,CP05_2012_2016_081E,CP05_2012_2016_082E,CP05_2012_2016_083E,CP05_2012_2016_084E
0500000US45047,"Greenwood County, South Carolina",69881,46.5,53.5,6.4,6.5,6.4,6.9,7,12.1,12.1,13.3,6.6,5.9,9.4,4.9,2.6,39.1,76.8,72.2,20.3,16.9,53700,45.5,54.5,11792,42.1,57.9,69881,97.9,2.1,97.9,63.9,31.2,0,0,0,0,0,0.9,0.1,0.1,0.1,0.1,0,0.2,0.2,0,0,0,0,0,1.9,2.1,1,0.4,0.2,0.1,69881,65.7,32.6,0.7,1.3,0.1,2,69881,5.8,4.1,0.6,0,1,94.2,60.3,30.8,0,0.9,0,0.3,1.9,0.1,1.8,31119,51812,45.2,54.8
0500000US45049,"Hampton County, South Carolina",20296,51.5,48.5,5.5,5.8,6.9,6.6,6.3,12.7,13,13.7,6.5,6.9,9.7,4.7,1.5,40.1,77.6,74.3,19.9,16,15756,51.4,48.6,3241,44.7,55.3,20296,99.2,0.8,99.2,42.5,55.3,0.3,0.1,0,0,0,0.4,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0.7,0.8,0.3,0.1,0.1,0,20296,43,55.7,0.4,0.7,0.1,1,20296,2.2,1.3,0.3,0.2,0.4,97.8,41.1,55.2,0.3,0.3,0,0.3,0.6,0,0.6,9029,15524,50.9,49.1
0500000US45051,"Horry County, South Carolina",300418,48.5,51.5,5.2,5.4,5.4,5.5,6,12.2,11.8,13.1,7.1,7.9,13.4,5.5,1.6,43.8,80.8,77.2,25.3,20.5,242591,47.9,52.1,61600,47,53,300418,98.3,1.7,98.3,80.9,13.7,0.5,0.1,0,0,0,1.1,0.2,0.4,0.2,0,0,0.2,0.1,0.1,0,0,0,0,2,1.7,0.6,0.3,0.3,0,300418,82.4,14.5,1,1.5,0.1,2.2,300418,6,3,1,0.1,1.8,94,77.2,13.5,0.4,1.1,0.1,0.3,1.5,0,1.4,193560,231841,47.6,52.4
0500000US45053,"Jasper County, South Carolina",27186,51.8,48.2,6.1,6.9,5.4,6,5.9,15,12.8,12.9,7,6.6,9.9,3.3,2.2,37.9,78.4,74,19.1,15.4,21303,51.9,48.1,4182,45.4,54.6,27186,99,1,99,50.8,44.1,0,0,0,0,0,0.7,0,0.3,0.2,0.1,0,0.1,0,0,0,0,0,0,3.4,1,0.7,0,0.1,0,27186,51.6,44.9,0,1,0,3.4,27186,13.4,10.7,0.3,0.3,2.1,86.6,41,43.8,0,0.7,0,0,0.9,0,0.9,10924,19483,50.3,49.7
0500000US45055,"Kershaw County, South Carolina",63090,48.4,51.6,5.9,6.1,7.5,6.3,5.7,11.1,11.9,14.5,7.2,7.4,10,5,1.5,41.8,76.4,72.6,20.9,16.5,48203,47.4,52.6,10381,44.3,55.7,63090,97.7,2.3,97.7,71.7,24.5,0.2,0,0,0,0,0.5,0.1,0.2,0,0,0,0.1,0.1,0,0,0,0,0,0.8,2.3,1,0.4,0.1,0.1,63090,73.6,25.8,0.9,0.9,0,1.2,63090,4.1,1.9,1,0.3,0.9,95.9,69.1,24.3,0.2,0.5,0,0,1.8,0,1.8,28043,47704,47.3,52.7
0500000US45057,"Lancaster County, South Carolina",83704,48.8,51.2,6,6.3,6.3,5.7,5.5,11.7,13.3,13.4,6.6,6.5,11.9,5.3,1.5,41.5,77.8,74.5,22.8,18.7,65117,48.4,51.6,15649,44.5,55.5,83704,98.6,1.4,98.6,73.3,22.4,0.4,0,0,0,0.1,0.9,0.4,0,0.2,0.1,0,0.1,0.1,0.1,0,0,0,0,1.6,1.4,0.6,0.1,0.2,0,83704,74.6,23.3,0.5,1.1,0.1,2,83704,4.9,2.8,0.3,0.2,1.6,95.1,70.1,22.4,0.4,0.9,0.1,0.3,0.9,0,0.9,34126,63600,48.5,51.5
0500000US45059,"Laurens County, South Carolina",66442,48.4,51.6,6,6.7,5.9,6.6,7.1,11.2,11.7,14.2,7.2,6.8,9.8,4.5,2.3,40.8,77.6,73.2,20.8,16.7,51563,47.7,52.3,11077,43.3,56.7,66442,97.8,2.2,97.8,70.3,25,0.2,0,0,0,0,0.3,0.1,0,0.1,0,0.1,0,0,0.1,0,0.1,0,0,1.9,2.2,1.2,0.4,0.3,0,66442,72.3,26.4,0.6,0.6,0.2,2.1,66442,4.3,2.9,0.5,0,0.9,95.7,68.3,24.9,0.1,0.3,0.1,0,1.9,0,1.9,30610,50290,47.6,52.4
0500000US45061,"Lee County, South Carolina",18189,51.9,48.1,5.7,6,6.3,5.6,8,12.8,11.1,13.8,8.3,6.1,9.6,4.8,1.9,40.8,78.5,75.1,20.3,16.2,14286,52,48,2955,42,58,18189,98,2,98,32.9,64.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2,1.2,0.3,0.1,0.1,18189,34.8,65.6,0.6,0.2,0,0.9,18189,2.3,1.4,0.6,0,0.3,97.7,32.7,62.7,0.2,0,0,0.1,2,0.3,1.7,7683,14246,52.1,47.9
0500000US45063,"Lexington County, South Carolina",277702,48.7,51.3,6.1,6.5,6.9,6.2,6.1,13.2,13.3,14.3,7,6.1,8.7,3.9,1.6,38.8,76.3,73.1,17.7,14.2,211969,48.1,51.9,39358,44.5,55.5,277702,97.7,2.3,97.7,79.8,14.5,0.3,0.1,0,0,0,1.6,0.6,0.4,0.1,0,0.1,0.1,0.3,0.1,0,0,0,0,1.5,2.3,1,0.5,0.4,0,277702,82,15.7,0.9,2.1,0.1,1.7,277702,5.6,3.4,0.6,0.2,1.3,94.4,75.9,14.3,0.2,1.6,0.1,0.2,2.1,0,2,118644,204135,47.7,52.3
0500000US45065,"McCormick County, South Carolina",9806,55.6,44.4,3.1,3.7,3.3,4.5,4,10.7,10.6,13.1,7.5,9,20.3,8.7,1.4,52.4,87.2,84.8,35.2,30.4,8546,54.8,45.2,2984,48.1,51.9,9806,98.6,1.4,98.6,50,47.9,0.1,0,0,0,0,0.3,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,1.4,0.5,0.6,0,0.2,9806,51.3,48.6,0.9,0.4,0.1,0.2,9806,1.2,0.5,0.1,0.1,0.5,98.8,48.9,47.9,0.1,0.3,0,0.2,1.4,0,1.4,5467,8528,54.7,45.3
0500000US45067,"Marion County, South Carolina",31975,45.9,54.1,6.4,6.1,7.3,6,6.3,11,12.1,12.9,6.7,8.4,10.3,4.8,1.7,40.2,76.3,73,21,16.8,24398,44.7,55.3,5375,40.3,59.7,31975,99.2,0.8,99.2,40.5,56.6,0.5,0,0,0,0,0.7,0,0.3,0.3,0.1,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.2,0.1,0,31975,41.1,57.1,0.8,0.9,0,1,31975,2.6,2,0.4,0.1,0.2,97.4,39.1,56.5,0.5,0.7,0,0,0.6,0,0.6,14795,23917,44.3,55.7
0500000US45069,"Marlboro County, South Carolina",27702,53.1,46.9,5.3,5.4,5.9,6,6.4,14.3,13.7,14.4,6.5,6.6,9.7,4.6,1.1,39.4,79.5,75.7,19.6,15.4,22026,53.8,46.2,4274,42.9,57.1,27702,97.1,2.9,97.1,41,50.7,3.9,1,0,0,0,0.3,0.2,0,0.1,0,0,0,0,0,0,0,0,0,1.2,2.9,0.3,1.1,0.1,0.5,27702,42.9,51.9,5.9,0.9,0,1.6,27702,3.3,2.3,0.4,0.1,0.4,96.7,39.3,50.5,3.9,0.3,0,0.1,2.7,0.2,2.5,11951,21491,52.8,47.2
0500000US45071,"Newberry County, South Carolina",37750,48.6,51.4,6,6.7,6,6.4,7.1,10.8,11.9,13.3,7.2,6.8,10.6,4.9,2.3,41.3,77.9,73.5,21.4,17.8,29389,48.2,51.8,6735,43.3,56.7,37750,98.1,1.9,98.1,62.5,30.7,0.3,0,0,0,0,0.2,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,4.4,1.9,0.4,0.2,0,0.5,37750,63.7,31.9,1.1,0.5,0,4.9,37750,7.3,5.6,0.1,0.1,1.4,92.7,60,30.7,0.3,0.2,0,0.1,1.4,0,1.4,17980,28054,47.7,52.3
0500000US45073,"Oconee County, South Carolina",75375,49.2,50.8,5.3,5.3,6.3,5.4,6.1,10.8,10.9,13.2,7.5,7.6,13.3,6.4,1.9,44.9,79.6,75.9,26.3,21.5,60019,49,51,16241,46.8,53.2,75375,97.9,2.1,97.9,88.2,7.4,0.2,0,0,0,0,0.7,0.2,0.2,0.1,0,0.1,0,0,0,0,0,0,0,1.5,2.1,1,0.4,0.2,0.1,75375,90.1,8.5,0.7,0.9,0,1.8,75375,4.9,3.5,0.2,0,1.1,95.1,85.2,7.3,0.2,0.7,0,0,1.8,0,1.8,39139,58732,48.9,51.1
0500000US45075,"Orangeburg County, South Carolina",89731,47.1,52.9,6.1,6.4,6.3,6.9,8.1,11.7,10.4,13.2,6.7,7.1,10.2,5,2,39.1,77.4,72.4,21.3,17.1,69482,45.7,54.3,15341,42.7,57.3,89731,98.4,1.6,98.4,34.3,61.9,0.4,0.1,0,0,0.1,1,0.4,0.2,0,0,0.1,0,0.1,0,0,0,0,0,0.9,1.6,0.6,0.5,0.1,0,89731,35.4,62.9,0.9,1.2,0,1.1,89731,2,1.3,0.6,0,0.1,98,33.4,61.6,0.4,0.9,0,0.2,1.4,0,1.4,42173,68328,45.8,54.2
0500000US45077,"Pickens County, South Carolina",120722,49.8,50.2,5,5.6,5.6,9.2,12.4,11.5,11,12.6,6.7,5.3,9,4.6,1.5,35.8,80.3,71.5,18.1,15.1,96919,49.4,50.6,18248,44.4,55.6,120722,98.4,1.6,98.4,88.7,6.5,0.3,0.1,0,0,0,1.8,0.6,0.6,0.1,0.1,0.1,0.1,0.3,0.1,0,0.1,0,0,1,1.6,0.6,0.2,0.3,0,120722,90.1,7.3,0.6,2.2,0.2,1.2,120722,3.4,1.8,0.4,0.2,1.1,96.6,86.4,6.5,0.3,1.7,0.1,0.2,1.3,0,1.3,52085,93846,49.3,50.7
0500000US45079,"Richland County, South Carolina",401743,48.5,51.5,6,6.2,6,8.5,11.4,14.7,12.4,12.4,5.8,5.3,6.9,3.2,1.2,32.9,78.1,70.7,14.5,11.3,313621,47.9,52.1,45393,42,58,401743,97.2,2.8,97.2,46.4,46.3,0.1,0,0,0,0,2.6,0.7,0.5,0.3,0.1,0.4,0.3,0.4,0.1,0,0.1,0,0,1.6,2.8,1.2,0.3,0.3,0.2,401743,48.6,48.2,0.8,3.2,0.2,2.1,401743,5,2.1,1.4,0.2,1.3,95,43.8,45.8,0.1,2.6,0.1,0.2,2.3,0.1,2.3,167282,302813,47.8,52.2
0500000US45081,"Saluda County, South Carolina",20113,50.3,49.7,6.5,6.6,5.8,6.3,5.8,11.5,11.9,13.7,7.8,6,10.5,5.4,2.2,41.2,77.6,73.6,21.5,18.1,15602,49.7,50.3,3642,44.4,55.6,20113,98.5,1.5,98.5,63.5,25.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.5,0.9,0.4,0,0,20113,65,26.6,0.7,0.1,0,9.1,20113,14.9,10.5,0.6,0,3.8,85.1,58.2,25.4,0.1,0,0,0,1.4,0,1.4,9276,14055,47.8,52.2
0500000US45083,"Spartanburg County, South Carolina",294229,48.5,51.5,6.2,6.8,6.5,6.8,6.9,12.5,12.5,14,6.8,5.9,9,4.4,1.6,38.2,76.3,72,18.6,15,224630,47.7,52.3,44210,43.6,56.4,294229,98.2,1.8,98.2,73.2,20.7,0.2,0,0,0,0,2.2,0.3,0.2,0.1,0,0.1,0.1,1.4,0,0,0,0,0,1.9,1.8,0.7,0.4,0.2,0.1,294229,74.8,21.7,0.7,2.5,0.1,2.1,294229,6.3,4.6,0.5,0.1,1.2,93.7,69.1,20.5,0.1,2.2,0,0.1,1.5,0.1,1.5,124632,214822,47.4,52.6
0500000US45085,"Sumter County, South Carolina",107682,48.2,51.8,7,7.4,6.3,6.6,8.2,13.4,11.3,13,6.1,6.1,8.4,4.3,1.8,35.8,75.3,71.1,18,14.6,81134,47.5,52.5,15702,41.7,58.3,107682,97.4,2.6,97.4,48.6,46.7,0.2,0,0,0,0,1.2,0.1,0.1,0.6,0,0.1,0.1,0.2,0,0,0,0,0,0.7,2.6,0.9,0.5,0.4,0.2,107682,50.7,48.2,1,1.8,0.1,1,107682,3.7,1.9,0.5,0,1.3,96.3,46.1,46.6,0.2,1.2,0,0,2.2,0,2.2,46900,79142,47.5,52.5
0500000US45087,"Union County, South Carolina",27928,48.1,51.9,5.5,6.1,6.1,6,5.8,10.5,11.9,14.5,7.4,7.5,10.7,6.2,1.8,43.7,78.3,74.7,22.4,18.6,21865,46.8,53.2,5205,42.2,57.8,27928,97.4,2.6,97.4,66.3,30.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,1.7,0.3,0,0,27928,68.6,32.7,0.6,0.4,0.1,0.4,27928,1.2,0.5,0.3,0,0.4,98.8,65.4,30.8,0.1,0,0,0.1,2.3,0,2.3,14022,21787,46.8,53.2
0500000US45089,"Williamsburg County, South Carolina",32816,48.6,51.4,5.2,5.7,6.9,6,6.4,11.9,11.9,13.1,8.3,6.8,10.8,5.2,1.8,41.5,78.3,75,21.7,17.8,25686,48,52,5826,41.9,58.1,32816,98.7,1.3,98.7,32.1,65.5,0.1,0,0,0,0,0.5,0,0,0.3,0,0.1,0.1,0,0,0,0,0,0,0.5,1.3,0.4,0.2,0.1,0.2,32816,33.1,66.3,0.6,0.6,0.1,0.8,32816,2.3,1.1,0.7,0.2,0.2,97.7,31.2,65.1,0.1,0.5,0,0,0.9,0.1,0.8,15202,25368,47.6,52.4
0500000US45091,"York County, South Carolina",245606,48.2,51.8,6.4,6.8,7.4,6.9,6.2,12.3,14,14.7,6.5,5.9,8.2,3.6,1.3,38.2,75.3,71.3,16.5,13,184868,47.3,52.7,32017,44.1,55.9,245606,97.5,2.5,97.5,75,18.7,0.6,0.1,0,0,0,1.7,0.5,0.3,0.1,0,0.1,0.3,0.3,0,0,0,0,0,1.4,2.5,1.1,0.5,0.3,0.1,245606,77.2,20.2,1.4,2.1,0.1,1.6,245606,5,2,1.1,0.4,1.5,95,71.5,18.7,0.6,1.7,0,0.3,2.2,0,2.1,99638,179195,47,53
0500000US46005,"Beadle County, South Dakota",18155,50.2,49.8,8.4,7.7,6.5,5.7,5.1,13.3,10.1,13.4,5.8,7.6,7.8,5.5,3,38.3,74,70.9,20.1,16.3,13438,49.2,50.8,2960,43.9,56.1,18155,99,1,99,86.9,0.3,1.4,0,0,0,1.3,8.3,0,0,0.1,0,0.3,0,7.9,0,0,0,0,0,2,1,0.6,0,0,0,18155,87.9,0.9,1.5,8.3,0,2.4,18155,9,4.9,0.8,0.1,3.2,91,80.3,0.3,1.4,8.3,0,0,0.7,0,0.7,8376,12086,49.2,50.8
0500000US46009,"Bon Homme County, South Dakota",7001,58,42,4.5,4.8,5,5.9,6.4,12.8,11.8,13.9,7.6,6.6,9.3,7.9,3.6,43.7,82,78.2,25,20.8,5740,59.8,40.2,1456,45.7,54.3,7001,97.7,2.3,97.7,89.2,1.4,5,0,0.5,0,3.8,1.3,0.2,0,1.1,0,0,0,0,0,0,0,0,0,1,2.3,0.2,1.3,0.7,0,7001,91.4,1.6,6.3,2,0,1,7001,3.1,2.3,0.5,0,0.4,96.9,87.6,1.4,4.4,1.3,0,0,2.2,0,2.2,2943,5684,59.4,40.6
0500000US46011,"Brookings County, South Dakota",33435,51.4,48.6,6,6,5,11.6,19.1,13.6,9.5,9.2,4.5,5.3,5.5,3.1,1.6,26.3,80.1,66.6,13.4,10.2,26788,51.5,48.5,3419,45.4,54.6,33435,98.8,1.2,98.8,92.8,1.5,1.1,0,0,0,0.5,2.8,0.6,1.1,0.1,0.1,0.4,0.2,0.5,0,0,0,0,0,0.6,1.2,0.1,0.5,0.3,0,33435,93.9,1.6,1.7,3.2,0.1,0.6,33435,2.5,1.4,0.2,0,0.9,97.5,91.1,1.4,1.1,2.8,0,0,1.1,0,1.1,13826,25523,50.5,49.5
0500000US46013,"Brown County, South Dakota",38430,48.7,51.3,6.4,6.7,6.3,7,7.2,13.6,11.2,12.6,7.1,6.1,7.6,5.5,2.8,37.7,76.5,72.2,19.3,15.9,29406,48.4,51.6,6099,42.5,57.5,38430,98.6,1.4,98.6,91.5,1.6,3.2,0,0.5,0,2.1,2.3,0,0.5,0.2,0,0.2,0.1,1.4,0,0,0,0,0,0.1,1.4,0.2,0.8,0.1,0.1,38430,92.8,1.9,4.1,2.3,0.1,0.2,38430,2.4,1.1,0.2,0.5,0.6,97.6,89.2,1.6,3.2,2.3,0,0,1.3,0,1.3,17471,28512,48.2,51.8
0500000US46015,"Brule County, South Dakota",5312,49.6,50.4,6.8,7.4,7.4,5.7,5.6,11.2,10.1,13.2,7.2,8.3,8.1,6.5,2.7,40,74.5,71,22.2,17.2,3955,48.7,51.3,914,43.1,56.9,5312,97,3,97,86.8,0,10.1,0,0.1,0.1,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0,2.5,0.1,0.4,5312,89.4,0.5,13,0.1,0,0.1,5312,2.3,0.6,0.4,0,1.4,97.7,85.3,0,9.3,0,0,0,3,0,3,2471,3930,48.9,51.1
0500000US46019,"Butte County, South Dakota",10268,49.4,50.6,6.7,6,7.6,6.1,5.1,12.1,10,12.8,8,7.3,9.9,5.3,3.2,40.6,75.6,73,21.7,18.4,7766,49.1,50.9,1885,46.6,53.4,10268,97.6,2.4,97.6,94.6,0.7,1.9,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.4,0,1.5,0.5,0,10268,96.7,0.8,3.4,0.6,0.2,0.7,10268,3.4,1.5,1.1,0,0.7,96.6,91.8,0.7,1.9,0,0,0.1,2.1,0,2.1,4686,7717,49,51
0500000US46023,"Charles Mix County, South Dakota",9277,49.9,50.1,8.3,7.9,8.4,7.7,5.9,10,9.6,11.8,7.2,5.2,8.6,5.9,3.3,36.3,70.4,66.5,21.6,17.9,6534,49.5,50.5,1659,46,54,9277,96.7,3.3,96.7,63.8,0.1,32,0,0,0.3,29.6,0.2,0,0.1,0.1,0,0,0,0,0.1,0,0,0.1,0,0.5,3.3,0.1,2.6,0.1,0.3,9277,66.7,0.6,35.1,0.4,0.1,0.5,9277,2.9,1.8,0.1,0.3,0.6,97.1,63.2,0.1,30.6,0.2,0.1,0.3,2.7,0,2.7,3867,6528,49.5,50.5
0500000US46027,"Clay County, South Dakota",14029,49.9,50.1,5.1,4.7,4.5,14.1,21.9,12.8,8.7,8.3,5.1,3.9,5.9,3.2,1.7,24.9,83.1,65.6,12.6,10.9,11657,49.5,50.5,1525,46.2,53.8,14029,97.3,2.7,97.3,90.4,1.5,3,0,0.2,0,1.7,2,0.7,0.7,0,0,0.2,0,0.4,0,0,0,0,0,0.4,2.7,0.6,1.4,0.6,0,14029,93.1,2.2,4.4,2.6,0,0.5,14029,2.6,2.1,0.1,0,0.4,97.4,88.6,1.5,3,2,0,0,2.3,0,2.3,5787,11352,49.1,50.9
0500000US46029,"Codington County, South Dakota",27886,50.4,49.6,6.5,7.5,6.7,5.9,6.8,12.7,11.6,13.5,6.9,6.5,8,5.1,2.4,38.1,75.4,72.2,19.6,15.5,21028,49.6,50.4,4320,43.9,56.1,27886,98,2,98,94.6,0.3,2.1,0,0.1,0,1.5,0.7,0,0.3,0.3,0,0.1,0,0,0,0,0,0,0,0.3,2,0.5,0.6,0.4,0.2,27886,96.3,1,3,1.2,0.1,0.4,27886,2.1,1.8,0.1,0,0.2,97.9,93.2,0.2,2,0.7,0,0.2,1.7,0,1.7,12722,20917,49.6,50.4
0500000US46033,"Custer County, South Dakota",8447,50.2,49.8,3.6,5.3,4.1,5.6,2.8,9.1,8.5,14.3,9.5,11.4,16.7,7,2.1,53.2,82.9,81.2,33,25.9,7001,49.2,50.8,2187,49.1,50.9,8447,98.3,1.7,98.3,93.1,0.2,4.2,0,0.2,0,3.2,0.4,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0.4,1.7,0.5,1,0.2,0,8447,94.8,0.8,5.2,0.6,0,0.4,8447,3,2.5,0,0,0.5,97,90.8,0.2,4,0.4,0,0,1.6,0,1.6,4861,6927,49.4,50.6
0500000US46035,"Davison County, South Dakota",19824,50.3,49.7,6.3,7.3,5.4,6.7,7.6,12.6,11.4,12.2,5.9,7.3,7.9,5.7,3.6,38.1,77.1,71.8,21.4,17.2,15292,49.9,50.1,3403,41.4,58.6,19824,98.6,1.4,98.6,93.3,0.6,3.5,0.2,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.4,0.4,0.6,0.4,0,19824,94.7,1.1,4,0.5,0.1,1.2,19824,2.4,1.4,0.1,0.1,0.8,97.6,91.9,0.6,3.4,0,0,0.3,1.4,0,1.4,9130,15095,49.4,50.6
0500000US46037,"Day County, South Dakota",5588,51.6,48.4,5.7,7.1,5.2,5,4.7,10,9.2,12.4,8.3,7.5,12.5,8.8,3.7,48.5,78.6,75.8,28.9,24.9,4393,51.2,48.8,1393,46.9,53.1,5588,98.6,1.4,98.6,88.1,0,10,0,0,0,9.3,0.5,0,0,0.1,0,0,0,0.4,0,0,0,0,0,0.1,1.4,0,1.3,0,0,5588,89.4,0,11.3,0.5,0,0.1,5588,2.1,1.8,0.1,0,0.3,97.9,86.4,0,9.6,0.5,0,0,1.4,0,1.4,3672,4369,51.1,48.9
0500000US46041,"Dewey County, South Dakota",5652,49.3,50.7,11.2,9.4,9.5,8,7.5,12.3,10.3,12.4,5.4,4.1,5.8,3.3,0.8,28.5,64.8,60.7,11.8,9.9,3664,48.2,51.8,559,44.4,55.6,5652,97.6,2.4,97.6,20.8,0.1,76.6,0,0,0.2,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.4,0,0,5652,23.2,0.1,79,0,0,0,5652,1,0.4,0,0,0.7,99,20.8,0.1,76.3,0,0,0,1.7,0,1.7,2005,3658,48.1,51.9
0500000US46047,"Fall River County, South Dakota",6874,50.9,49.1,5.2,4.5,4.8,4.9,4.8,7.9,9,13.8,10.3,9.4,14.3,7.9,3.2,52.6,81.9,80.1,32,25.4,5628,50.1,49.9,1744,49.4,50.6,6874,98.3,1.7,98.3,87,1,7.2,0.4,0,0,6.2,1.6,0.5,0.6,0.5,0,0,0,0,0,0,0,0,0,1.6,1.7,0,1.6,0,0,6874,88.7,1.1,8.9,1.6,0,1.6,6874,3.7,3.5,0.1,0,0.1,96.3,85.5,1,6.5,1.6,0,0,1.7,0,1.7,4167,5558,49.6,50.4
0500000US46051,"Grant County, South Dakota",7195,51.5,48.5,5.3,5.6,6.7,6.5,5,9.1,12.5,14,6.8,8.4,10.3,7.2,2.6,44,78.1,75,25.7,20,5616,50.7,49.3,1441,45.1,54.9,7195,99.8,0.2,99.8,97.3,0.4,2,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.1,0,0,7195,97.5,0.5,2.2,0,0,0.1,7195,3,3,0,0,0.1,97,94.3,0.4,2,0,0,0,0.2,0,0.2,3541,5398,50.7,49.3
0500000US46057,"Hamlin County, South Dakota",5995,50.6,49.4,9.5,8.9,7.9,6.7,5.7,10.2,10.1,11.9,6.5,5.1,9.1,6.2,2.1,36.3,69.2,65.4,20.1,17.4,4148,51.2,48.8,1044,46.1,53.9,5995,99.3,0.7,99.3,96.7,0.2,0.6,0,0,0,0.6,0.5,0,0,0.2,0,0,0,0.2,0,0,0,0,0,1.2,0.7,0.1,0.3,0.1,0,5995,97.3,0.3,1,0.7,0.2,1.4,5995,3.5,2.8,0,0,0.7,96.5,94.7,0.2,0.6,0.3,0,0,0.6,0,0.6,2803,4050,50.7,49.3
0500000US46065,"Hughes County, South Dakota",17518,48.8,51.2,7.1,7.4,5.5,5.7,5,14.4,11.6,13.8,7.4,6.8,8.1,4.3,2.7,38.5,76.3,73.6,18.9,15.1,13359,47.9,52.1,2641,46.4,53.6,17518,96.5,3.5,96.5,83.5,0.5,11.4,0,0.2,0,8.4,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0.8,3.5,0.3,1.9,0,0.2,17518,86.6,1.2,13.9,0.7,0.1,1.4,17518,3,2.6,0.2,0,0.2,97,82.4,0.5,10.6,0.4,0,0.3,2.9,0.5,2.3,7814,13207,47.7,52.3
0500000US46067,"Hutchinson County, South Dakota",7264,50.1,49.9,6.9,6.3,5.8,6.3,5.7,9.4,10,12,7.8,6.4,9.4,7.5,6.6,44.6,76.7,74.1,27.4,23.4,5575,50.4,49.6,1702,42.5,57.5,7264,99.6,0.4,99.6,96.5,0.4,2.5,0,0,0,1.6,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.4,0.1,0.3,0,0,7264,96.9,0.5,2.7,0.2,0,0.1,7264,1.8,1.3,0.4,0,0.1,98.2,95.4,0.4,1.9,0.1,0,0,0.4,0,0.4,3352,5506,50.2,49.8
0500000US46077,"Kingsbury County, South Dakota",5070,50.5,49.5,6.4,5.3,6.3,5.7,4.4,10.6,10,13.4,7.8,8.3,10.5,6.5,4.9,46.5,78.2,75.7,26.2,21.8,3963,50.4,49.6,1107,46.6,53.4,5070,98.7,1.3,98.7,96.3,0,0.2,0,0,0,0.2,1.3,0,0.4,0.4,0,0.5,0,0,0,0,0,0,0,0.8,1.3,0.5,0.4,0.3,0,5070,97.6,0.5,0.6,1.7,0.1,0.8,5070,2.2,1.3,0.2,0,0.7,97.8,95.1,0,0.2,1.3,0,0,1.1,0,1.1,2732,3920,50.6,49.4
