GEO_ID,NAME,DP05_0001E,DP05_0002E,DP05_0003E,DP05_0004E,DP05_0005E,DP05_0006E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0023E,DP05_0024E,DP05_0059E,DP05_0060E,DP05_0061E,DP05_0062E,DP05_0063E,DP05_0064E,DP05_0065E,DP05_0081E
id,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Male,Estimate!!SEX AND AGE!!Female,Estimate!!SEX AND AGE!!Under 5 years,Estimate!!SEX AND AGE!!5 to 9 years,Estimate!!SEX AND AGE!!10 to 14 years,Estimate!!SEX AND AGE!!15 to 19 years,Estimate!!SEX AND AGE!!20 to 24 years,Estimate!!SEX AND AGE!!25 to 34 years,Estimate!!SEX AND AGE!!35 to 44 years,Estimate!!SEX AND AGE!!45 to 54 years,Estimate!!SEX AND AGE!!55 to 59 years,Estimate!!SEX AND AGE!!60 to 64 years,Estimate!!SEX AND AGE!!65 to 74 years,Estimate!!SEX AND AGE!!75 to 84 years,Estimate!!SEX AND AGE!!85 years and over,Estimate!!SEX AND AGE!!Male,Estimate!!SEX AND AGE!!Female,Estimate!!RACE!!White,Estimate!!RACE!!Black or African American,Estimate!!RACE!!American Indian and Alaska Native,Estimate!!RACE!!Asian,Estimate!!RACE!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!Total housing units
0500000US29045,"Clark County, Missouri",7082,3547,3535,485,485,451,433,297,814,832,1034,513,473,677,409,179,2684,2694,6984,75,40,17,0,35,7082,3472
0500000US29047,"Clay County, Missouri",222048,108572,113476,15973,16880,14846,14268,13124,31938,32083,32423,13773,11525,14128,7785,3302,79399,85717,202732,13795,3182,5969,848,3021,222048,93397
0500000US29049,"Clinton County, Missouri",20687,10350,10337,1311,1504,1396,1398,1022,2283,2615,3273,1284,1343,1768,1085,405,7744,7827,20169,417,282,80,37,61,20687,8876
0500000US29051,"Cole County, Missouri",75813,38448,37365,4808,4811,5153,5128,4743,10537,10240,11446,5137,4261,5094,3061,1394,29308,28686,64673,9169,648,1263,127,1178,75813,32322
0500000US29053,"Cooper County, Missouri",17542,9254,8288,1055,969,1192,1192,1384,2383,1969,2508,1220,1013,1348,827,482,7263,6352,16330,1454,271,42,11,136,17542,7466
0500000US29055,"Crawford County, Missouri",24753,12237,12516,1613,1720,1674,1615,1336,2868,2954,3795,1478,1660,2265,1338,437,9167,9529,24503,82,363,102,11,3,24753,11915
0500000US29057,"Dade County, Missouri",7811,3944,3867,394,435,582,524,296,737,843,1245,634,540,833,553,195,3032,3014,7678,79,192,18,23,14,7811,3965
0500000US29059,"Dallas County, Missouri",16825,8415,8410,1109,1357,941,1122,836,1776,1957,2637,1162,1085,1597,963,283,6280,6406,16678,81,439,0,0,124,16825,7630
0500000US29061,"Daviess County, Missouri",8341,4155,4186,593,629,582,597,406,865,953,1126,573,573,835,425,184,3041,3099,8253,74,84,19,2,45,8341,4196
0500000US29063,"DeKalb County, Missouri",12878,8120,4758,563,450,789,696,813,2033,2146,2142,907,520,922,569,328,6919,3725,11472,1274,428,62,1,73,12878,4318
0500000US29065,"Dent County, Missouri",15595,7806,7789,933,858,1115,955,900,1589,1808,2416,983,1086,1625,861,466,5949,6122,15234,52,344,141,7,17,15595,7277
0500000US29067,"Douglas County, Missouri",13690,6788,6902,809,773,910,1096,531,1275,1463,2052,1114,929,1556,899,283,5205,5426,13566,9,143,10,0,53,13690,6491
0500000US29069,"Dunklin County, Missouri",31970,15451,16519,2223,2558,2030,2160,1811,3586,3933,4372,2173,1812,2924,1692,696,11179,12611,28411,3385,254,162,0,222,31970,14450
0500000US29071,"Franklin County, Missouri",101440,50337,51103,6369,6818,7370,7041,5844,11736,13179,16650,6720,5619,7845,4387,1862,37339,39066,99224,1396,747,621,22,227,101440,43402
0500000US29073,"Gasconade County, Missouri",15160,7445,7715,819,974,910,958,736,1444,1716,2414,1024,1126,1545,1051,443,5765,6070,14943,72,119,89,22,48,15160,8186
0500000US29075,"Gentry County, Missouri",6773,3291,3482,461,364,533,473,358,718,735,977,410,355,659,465,265,2470,2644,6675,39,35,19,15,15,6773,3212
0500000US29077,"Greene County, Missouri",275671,134221,141450,17054,16336,15411,19263,28727,38793,32796,36566,16361,15526,20064,12684,6090,104428,112976,259382,10651,4484,5950,454,2579,275671,125468
0500000US29079,"Grundy County, Missouri",10256,4891,5365,683,580,793,704,593,1046,1068,1429,591,654,1062,726,327,3692,4116,10072,147,105,33,0,15,10256,5035
0500000US29081,"Harrison County, Missouri",8901,4458,4443,669,546,629,528,433,931,911,1287,583,519,933,644,288,3280,3442,8781,89,48,25,6,28,8901,4416
0500000US29083,"Henry County, Missouri",22234,10844,11390,1238,1359,1475,1286,1125,2453,2519,3388,1735,1296,2348,1526,486,8402,8939,21733,272,263,96,58,86,22234,10899
0500000US29085,"Hickory County, Missouri",9554,4666,4888,455,482,433,569,258,565,979,1293,648,1047,1655,865,305,3849,4016,9382,51,652,27,9,6,9554,6803
0500000US29087,"Holt County, Missouri",4840,2402,2438,259,265,253,261,238,484,558,751,357,373,475,369,197,1915,1986,4742,53,53,21,0,4,4840,2807
0500000US29089,"Howard County, Missouri",10160,5047,5113,596,644,633,852,862,1072,1036,1543,756,552,855,453,306,3913,4018,9536,622,100,53,9,34,10160,4571
0500000US29091,"Howell County, Missouri",40330,19477,20853,2731,2817,2791,2623,2403,4598,4766,5494,2964,2210,3728,2266,939,14478,15848,39699,189,930,118,4,47,40330,17994
0500000US29093,"Iron County, Missouri",10563,5251,5312,606,521,805,672,590,1096,1303,1624,730,751,1088,560,217,4021,4139,10382,180,140,24,0,28,10563,5310
0500000US29095,"Jackson County, Missouri",672784,325081,347703,47548,47312,42939,44297,45026,98635,87101,97637,41476,36400,44223,27999,12191,241212,266756,470744,171003,10881,14461,2453,25654,672784,312247
0500000US29097,"Jasper County, Missouri",116493,56722,59771,8905,8445,7992,8075,8748,15906,14497,15483,7271,5744,8245,5090,2092,41582,44881,109473,3472,3344,1508,317,1750,116493,50618
0500000US29099,"Jefferson County, Missouri",218628,108663,109965,14779,14929,15570,14974,12800,28479,30147,35598,14616,11976,15175,7400,2185,80522,83371,214481,2741,1923,2219,261,935,218628,87706
0500000US29101,"Johnson County, Missouri",52964,26826,26138,3509,3312,3156,4715,7996,7096,5925,6561,2649,2379,3179,1907,580,20708,20276,49402,2996,658,1299,191,368,52964,21529
0500000US29103,"Knox County, Missouri",4111,2024,2087,254,256,329,281,189,324,494,643,291,233,437,259,121,1491,1585,4074,40,78,5,6,0,4111,2290
0500000US29105,"Laclede County, Missouri",35507,17526,17981,2317,2421,2527,2428,1978,4221,4441,5159,2336,2133,3185,1639,722,13033,13626,34824,401,515,272,56,133,35507,15769
0500000US29107,"Lafayette County, Missouri",33278,16363,16915,2067,2145,2316,2398,1825,3685,4093,5110,2237,1964,2849,1933,656,12225,12944,32184,1224,421,110,18,96,33278,14693
0500000US29109,"Lawrence County, Missouri",38559,19032,19527,2617,2940,2779,2771,1969,4322,4973,5260,2468,2201,3327,2286,646,13782,14641,37256,186,731,190,0,753,38559,16579
0500000US29111,"Lewis County, Missouri",10203,5115,5088,618,658,702,765,854,1087,1152,1485,646,565,858,551,262,3840,3961,9843,423,66,19,8,34,10203,4542
0500000US29113,"Lincoln County, Missouri",52637,26291,26346,3766,4182,4131,3876,2831,7186,6953,8221,3207,2502,3395,1724,663,18653,19353,50805,1533,502,302,74,442,52637,20837
0500000US29115,"Linn County, Missouri",12668,6059,6609,789,905,809,851,644,1295,1382,1898,846,821,1208,786,434,4531,5062,12506,235,86,33,2,34,12668,6448
0500000US29117,"Livingston County, Missouri",15068,6749,8319,914,931,842,918,907,1867,1849,2115,1066,858,1323,911,567,5136,6669,14591,493,119,34,19,38,15068,6740
0500000US29119,"McDonald County, Missouri",22970,11526,11444,1823,1788,1705,1720,1343,2716,3004,3317,1457,1200,1798,767,332,8284,8257,21179,278,1371,234,133,644,22970,9919
0500000US29121,"Macon County, Missouri",15532,7562,7970,1074,924,1112,994,746,1653,1741,2107,1081,1020,1567,1070,443,5612,6171,14912,493,125,126,0,8,15532,7657
0500000US29123,"Madison County, Missouri",12334,6085,6249,815,731,826,853,719,1340,1504,1798,951,564,1226,735,272,4554,4844,12128,31,123,91,8,82,12334,5969
0500000US29125,"Maries County, Missouri",9140,4568,4572,562,443,748,616,497,949,1054,1422,579,623,937,495,215,3486,3516,8929,102,65,42,0,63,9140,4590
0500000US29127,"Marion County, Missouri",28703,13809,14894,1962,1713,2072,1925,1847,3464,3522,4048,1968,1624,2219,1535,804,10316,11547,26609,1821,215,242,7,148,28703,12835
0500000US29129,"Mercer County, Missouri",3763,1920,1843,251,257,246,238,170,352,410,581,216,271,382,273,116,1404,1435,3720,19,15,34,0,0,3763,2134
0500000US29131,"Miller County, Missouri",24822,12404,12418,1614,1817,1621,1630,1339,2748,3139,3704,1472,1692,2235,1321,490,9288,9454,24439,242,385,109,0,74,24822,12711
0500000US29133,"Mississippi County, Missouri",14231,7533,6698,878,890,839,980,769,1976,1794,2170,837,916,1246,518,418,5954,5143,10719,3517,88,64,5,39,14231,5716
0500000US29135,"Moniteau County, Missouri",15587,8169,7418,1054,1113,1099,1021,929,2045,2102,2319,884,879,1118,679,345,6227,5454,14603,907,266,79,6,185,15587,6155
0500000US29137,"Monroe County, Missouri",8876,4364,4512,532,561,611,590,417,892,985,1340,611,650,942,539,206,3329,3480,8494,349,57,43,0,8,8876,4796
0500000US29139,"Montgomery County, Missouri",12181,6067,6114,766,673,936,750,554,1334,1393,1887,921,720,1185,682,380,4546,4766,11986,148,240,56,0,40,12181,6135
0500000US29141,"Morgan County, Missouri",20479,10118,10361,1214,1321,1039,1262,1045,1806,2132,2890,1593,1628,2675,1492,382,7854,8225,20072,233,416,12,0,52,20479,15461
0500000US29143,"New Madrid County, Missouri",18780,8969,9811,1228,1346,1185,1256,1058,2109,2302,2766,1129,1352,1664,988,397,6649,7599,15697,3106,125,114,76,62,18780,8572
0500000US29145,"Newton County, Missouri",58314,28814,29500,3838,3707,4525,4467,3493,6344,7266,8294,4155,3093,5187,2812,1133,21171,22369,54364,781,2421,940,531,774,58314,24259
0500000US29147,"Nodaway County, Missouri",23305,11818,11487,1154,1229,1056,2978,4322,2557,2108,2601,1168,1059,1515,967,591,9578,9522,22387,680,157,237,40,79,23305,9535
0500000US29149,"Oregon County, Missouri",10885,5425,5460,612,742,605,793,487,942,1234,1631,966,725,1261,618,269,4186,4259,10644,26,259,96,23,63,10885,5454
0500000US29151,"Osage County, Missouri",13857,7221,6636,870,911,1074,1057,834,1500,1797,2116,902,701,1091,713,291,5438,4965,13736,109,28,14,2,0,13857,6544
0500000US29153,"Ozark County, Missouri",9672,4929,4743,472,380,661,531,396,824,970,1478,789,865,1392,768,146,3968,3859,9617,14,191,0,0,32,9672,5635
0500000US29155,"Pemiscot County, Missouri",18288,8688,9600,1423,1418,1324,1381,1084,2074,2237,2508,1233,906,1454,981,265,6122,7131,13161,5156,79,25,0,22,18288,8198
0500000US29157,"Perry County, Missouri",18986,9573,9413,1230,1178,1500,1221,1145,2272,2380,2741,1376,944,1503,1025,471,7098,7187,18736,109,137,118,0,66,18986,8556
0500000US29159,"Pettis County, Missouri",42044,20602,21442,3135,3062,2849,2834,2740,5356,4983,6066,2664,2148,3139,2331,737,15136,16144,38676,1746,402,404,70,1735,42044,18216
0500000US29161,"Phelps County, Missouri",44825,23351,21474,2564,2443,2898,4011,5603,5306,4835,5885,2687,2249,3435,2215,694,18362,16790,41887,1395,668,1577,11,279,44825,19562
0500000US29163,"Pike County, Missouri",18574,10245,8329,1121,1015,1217,1256,1167,2488,2304,2862,1088,1178,1621,878,379,8057,6405,17147,1466,246,38,13,64,18574,7851
0500000US29165,"Platte County, Missouri",89567,44061,45506,5619,6263,6053,6050,5187,11503,12803,14533,6471,4929,5874,2788,1494,32954,34787,79926,6018,1008,2558,362,1362,89567,39099
0500000US29167,"Polk County, Missouri",31035,15333,15702,1958,2317,1904,2588,2401,3308,3573,4271,1658,1926,2715,1633,783,11321,12094,30484,350,388,173,54,131,31035,13242
0500000US29169,"Pulaski County, Missouri",51620,28806,22814,3863,3342,3105,6608,7353,8609,6094,5150,2147,1594,2233,1041,481,22553,16724,41535,6997,1030,2082,449,1606,51620,17820
0500000US29171,"Putnam County, Missouri",4976,2487,2489,279,286,362,222,300,440,587,726,399,296,598,344,137,1878,1974,4913,46,35,21,0,5,4976,2976
0500000US29173,"Ralls County, Missouri",10198,5090,5108,579,474,834,665,428,1032,1238,1664,856,692,1071,448,217,3926,3973,10060,185,53,8,0,55,10198,5144
0500000US29175,"Randolph County, Missouri",25388,13394,11994,1598,1613,1621,1649,1697,3444,3442,3711,1609,1364,1914,1131,595,10347,9250,23408,1789,276,168,5,132,25388,10725
0500000US29177,"Ray County, Missouri",23422,11668,11754,1514,1354,1924,1609,1171,2528,3017,3773,1544,1478,2071,1090,349,8640,8931,22895,415,343,118,4,83,23422,9989
0500000US29179,"Reynolds County, Missouri",6682,3407,3275,384,411,459,336,376,626,770,1006,464,476,815,425,134,2562,2586,6560,68,132,3,0,19,6682,4029
0500000US29181,"Ripley County, Missouri",14070,6891,7179,843,769,1074,896,803,1516,1644,2039,878,994,1496,846,272,5207,5579,13880,120,272,24,0,19,14070,6599
0500000US29183,"St. Charles County, Missouri",360695,177047,183648,23992,25635,26819,25244,21764,47401,50804,56848,22506,18660,23301,12789,4932,130107,138349,333724,18477,2552,9736,173,2610,360695,141259
0500000US29185,"St. Clair County, Missouri",9693,4852,4841,463,433,648,560,402,851,1052,1492,869,639,1282,738,264,3882,3909,9503,94,215,41,0,71,9693,5632
0500000US29186,"Ste. Genevieve County, Missouri",18066,9101,8965,964,1113,1307,1167,1048,1883,2204,2983,1457,1037,1550,998,355,6974,6928,17711,147,42,2,194,34,18066,8610
0500000US29187,"St. Francois County, Missouri",65246,35056,30190,3816,3789,3977,3923,4470,9610,8804,9913,3986,3565,5160,3215,1018,27946,23399,61665,3218,640,222,54,203,65246,28478
0500000US29189,"St. Louis County, Missouri",999147,472886,526261,58274,61688,68822,70918,60331,122702,123175,153964,70468,58304,75292,50787,24422,354048,412196,723445,241654,7321,40393,773,7588,999147,437803
0500000US29195,"Saline County, Missouri",23232,11704,11528,1460,1386,1467,1921,1819,2681,2543,3353,1568,1285,1885,1193,671,8780,9125,20539,1616,169,170,129,1079,23232,10131
0500000US29197,"Schuyler County, Missouri",4397,2127,2270,284,297,326,349,222,405,493,619,247,291,465,267,132,1581,1699,4324,50,15,6,9,2,4397,2109
0500000US29199,"Scotland County, Missouri",4843,2390,2453,394,387,354,289,307,525,498,641,304,269,450,244,181,1690,1797,4833,13,15,29,8,0,4843,2367
0500000US29201,"Scott County, Missouri",39192,18910,20282,2713,2579,2786,2663,2328,4797,4925,5551,2701,2236,3300,1974,639,13782,15639,34370,4743,336,191,12,128,39192,17027
0500000US29203,"Shannon County, Missouri",8407,4164,4243,507,619,420,549,525,799,889,1317,700,602,952,383,145,3205,3276,8252,68,227,0,0,0,8407,4160
0500000US29205,"Shelby County, Missouri",6328,3120,3208,403,371,472,382,332,673,684,935,473,365,612,380,246,2326,2458,6222,80,46,0,3,2,6328,3205
0500000US29207,"Stoddard County, Missouri",29902,14526,15376,1707,2048,1765,2006,1715,3429,3708,4325,1850,1960,2867,1844,678,11163,12026,29217,450,291,12,3,84,29902,13592
0500000US29209,"Stone County, Missouri",31968,15684,16284,1405,1665,1713,1859,1223,2614,3341,4772,2596,3071,4912,2143,654,12674,13299,31341,213,3267,298,17,238,31968,20258
0500000US29211,"Sullivan County, Missouri",6667,3395,3272,410,544,390,409,355,780,800,947,375,506,585,405,161,2564,2498,6483,72,45,28,19,147,6667,3363
0500000US29213,"Taney County, Missouri",51596,25177,26419,3052,2807,3510,3620,3474,5905,6014,7240,3131,3576,5518,2678,1071,19242,20949,50216,177,1466,591,41,778,51596,28982
0500000US29215,"Texas County, Missouri",25840,13211,12629,1653,1676,1459,1687,1567,2881,2883,3881,1821,1675,2564,1691,402,10269,9700,24661,978,534,138,0,135,25840,11651
0500000US29217,"Vernon County, Missouri",20958,10124,10834,1456,1335,1599,1610,1120,2279,2362,3038,1293,1461,1783,1090,532,7361,8265,20567,151,353,149,17,50,20958,9476
0500000US29219,"Warren County, Missouri",32440,16264,16176,2226,2345,2064,2113,1718,4025,3902,5119,2162,1872,2982,1433,479,12054,12347,31291,862,334,192,34,468,32440,14696
0500000US29221,"Washington County, Missouri",25120,12775,12345,1607,1560,1835,1620,1435,3097,3414,3983,1613,1541,2114,1074,227,9814,9283,24316,639,258,90,12,62,25120,10953
0500000US29223,"Wayne County, Missouri",13444,6715,6729,688,736,830,872,662,1198,1538,2041,927,1086,1719,845,302,5247,5397,13271,99,222,38,30,17,13444,8060
0500000US29225,"Webster County, Missouri",36183,18377,17806,2605,2920,2697,2617,1949,4240,4758,5314,2184,2079,2851,1526,443,13176,13044,35404,448,684,98,8,122,36183,14359
0500000US29227,"Worth County, Missouri",2146,1039,1107,105,99,161,104,133,182,217,343,170,129,256,195,52,816,885,2146,13,0,0,0,10,2146,1276
0500000US29229,"Wright County, Missouri",18732,9160,9572,1307,1327,1355,1307,1000,1899,2130,2788,1203,1174,1810,1093,339,6730,7166,18319,210,207,73,0,167,18732,8660
0500000US29510,"St. Louis city, Missouri",318527,153691,164836,21438,17342,17709,21963,27832,57581,40184,44181,19138,15769,17796,12405,5189,118810,131261,148644,161116,3653,10808,320,3410,318527,175855
0500000US30001,"Beaverhead County, Montana",9228,4627,4601,461,406,581,843,680,884,907,1342,814,739,915,477,179,3691,3702,8996,38,228,137,16,12,9228,5249
0500000US30003,"Big Horn County, Montana",12872,6440,6432,1343,1245,1040,1043,949,1538,1328,1629,589,828,809,356,175,4186,4401,4634,23,8452,134,40,76,12872,4700
0500000US30005,"Blaine County, Montana",6514,3275,3239,569,521,540,492,412,723,644,945,399,372,465,296,136,2241,2316,3261,0,3265,5,33,27,6514,2839
0500000US30007,"Broadwater County, Montana",5575,2828,2747,282,319,436,307,177,484,717,941,425,479,620,287,101,2199,2100,5504,36,93,120,0,1,5575,2662
0500000US30009,"Carbon County, Montana",10057,5130,4927,418,532,625,606,317,978,1071,1777,938,854,1096,564,281,4085,3983,9778,6,131,84,10,78,10057,6424
0500000US30011,"Carter County, Montana",1276,623,653,43,42,69,79,54,109,87,227,153,87,174,126,26,508,561,1257,2,17,0,0,2,1276,828
0500000US30013,"Cascade County, Montana",81248,40320,40928,5515,4746,5252,5304,6128,10597,8978,11658,5507,4829,6681,4410,1643,30841,31767,75802,1599,5388,1233,162,592,81248,37260
0500000US30015,"Chouteau County, Montana",5811,2876,2935,392,466,382,406,313,577,617,804,515,329,503,360,147,2128,2164,4578,17,1297,25,2,6,5811,2875
0500000US30017,"Custer County, Montana",11706,5793,5913,729,830,566,790,718,1309,1286,1784,729,931,969,826,239,4490,4611,11361,59,240,92,66,56,11706,5558
0500000US30019,"Daniels County, Montana",1734,881,853,80,49,82,91,56,152,162,282,163,148,221,186,62,749,711,1629,0,96,9,0,0,1734,1089
0500000US30021,"Dawson County, Montana",9022,4685,4337,495,399,547,598,623,1079,998,1355,645,677,778,639,189,3780,3482,8798,20,276,15,11,7,9022,4249
0500000US30023,"Deer Lodge County, Montana",9277,4858,4419,428,516,477,751,464,851,1095,1422,892,629,936,557,259,3949,3541,8811,76,369,33,87,106,9277,5126
0500000US30025,"Fallon County, Montana",3051,1506,1545,258,193,221,141,167,375,308,480,206,187,283,147,85,1121,1146,3046,4,57,0,0,1,3051,1474
0500000US30027,"Fergus County, Montana",11507,5808,5699,604,582,622,700,439,1130,1162,1745,1119,877,1273,870,384,4651,4612,11245,24,257,57,51,47,11507,5828
0500000US30029,"Flathead County, Montana",90967,45489,45478,5609,6166,5759,6066,4702,10578,10774,14436,7582,6172,7428,4090,1605,34446,35266,88572,402,2252,978,89,285,90967,46537
0500000US30031,"Gallatin County, Montana",90339,46716,43623,5713,5570,4637,6726,10998,15305,11235,11684,5773,4093,4799,2436,1370,37357,34194,87616,593,1686,1587,250,581,90339,42205
0500000US30033,"Garfield County, Montana",1100,547,553,62,68,77,48,42,93,111,150,72,91,176,67,43,414,444,1088,0,24,0,0,0,1100,853
0500000US30035,"Glacier County, Montana",13422,6530,6892,1236,1363,980,1092,947,1514,1498,1978,858,537,822,524,73,4424,4744,4549,5,9031,50,13,113,13422,5342
0500000US30037,"Golden Valley County, Montana",769,378,391,45,54,43,61,38,33,65,98,105,50,90,63,24,292,280,768,0,2,0,0,1,769,481
0500000US30039,"Granite County, Montana",3083,1572,1511,116,113,191,171,66,260,268,510,328,283,483,206,88,1320,1242,3052,4,50,17,0,1,3083,2778
0500000US30041,"Hill County, Montana",16157,8217,7940,1230,1306,1070,1244,1211,1975,1768,2308,1197,785,1074,743,246,5973,5846,12417,38,3928,144,37,155,16157,7262
0500000US30043,"Jefferson County, Montana",11360,5847,5513,529,647,859,793,380,841,1338,2158,1366,798,1108,407,136,4497,4278,11109,103,285,71,0,56,11360,5018
0500000US30045,"Judith Basin County, Montana",2052,970,1082,34,120,152,107,33,122,205,383,236,169,291,138,62,787,890,2045,0,24,0,0,2,2052,1314
0500000US30047,"Lake County, Montana",28794,14106,14688,2053,1883,2033,1944,1693,2871,3034,4073,2156,2127,2871,1539,517,10472,11078,21945,186,8304,115,35,49,28794,16484
0500000US30049,"Lewis and Clark County, Montana",63432,31438,31994,3843,4237,3813,4115,3804,7469,7555,10086,4861,4808,4949,2880,1012,23929,25149,61112,504,2446,628,118,375,63432,30062
0500000US30051,"Liberty County, Montana",2326,1071,1255,109,86,198,165,104,179,255,391,167,135,283,163,91,805,1051,2256,8,43,0,14,15,2326,1145
0500000US30053,"Lincoln County, Montana",19594,9941,9653,885,1067,1030,1202,714,1679,2021,3198,2068,1676,2558,1226,270,8008,7810,19046,74,562,110,0,22,19594,11356
0500000US30055,"McCone County, Montana",1808,922,886,123,88,134,127,38,183,167,347,177,113,135,130,46,720,662,1803,14,44,0,0,0,1808,1040
0500000US30057,"Madison County, Montana",7688,3975,3713,344,370,363,375,322,669,807,1268,896,650,966,521,137,3282,3049,7567,24,89,73,12,37,7688,6800
0500000US30059,"Meagher County, Montana",1900,971,929,117,91,90,142,62,238,178,286,188,145,165,135,63,779,717,1884,1,12,5,0,6,1900,1337
0500000US30061,"Mineral County, Montana",4203,2194,2009,295,218,180,234,208,326,390,648,417,343,589,282,73,1715,1636,4003,95,90,11,0,13,4203,2432
0500000US30063,"Missoula County, Montana",109402,55118,54284,5965,6282,5809,7779,12883,17018,12660,14662,7406,6402,7011,3613,1912,43721,43940,104351,846,4376,1883,198,489,109402,50014
0500000US30065,"Musselshell County, Montana",4597,2345,2252,221,296,288,245,187,366,502,792,557,285,515,204,139,1821,1802,4539,111,40,0,0,35,4597,2617
