GEO_ID,NAME,B08130_001E,B08130_002E,B08130_003E,B08130_004E,B08130_005E,B08130_006E,B08130_007E,B08130_008E,B08130_009E,B08130_010E,B08130_011E,B08130_012E,B08130_013E,B08130_014E,B08130_015E,B08130_016E,B08130_017E,B08130_018E,B08130_019E,B08130_020E,B08130_021E,B08130_022E,B08130_023E,B08130_024E,B08130_025E,B08130_026E,B08130_027E,B08130_028E,B08130_029E,B08130_030E,B08130_031E
id,Geographic Area Name,Estimate!!Total,Estimate!!Total!!Worked in state of residence,Estimate!!Total!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Worked outside state of residence,"Estimate!!Total!!Car, truck, or van - drove alone","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked outside state of residence","Estimate!!Total!!Car, truck, or van - carpooled","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked outside state of residence",Estimate!!Total!!Public transportation (excluding taxicab),Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked outside state of residence,Estimate!!Total!!Walked,Estimate!!Total!!Walked!!Worked in state of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Walked!!Worked outside state of residence,"Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked outside state of residence",Estimate!!Total!!Worked at home
0500000US48413,"Schleicher County, Texas",1497,1497,1021,476,0,1206,1206,832,374,0,184,184,85,99,0,10,10,10,0,0,0,0,0,0,0,31,31,28,3,0,66
0500000US48415,"Scurry County, Texas",7113,7111,6456,655,2,5822,5820,5280,540,2,929,929,819,110,0,35,35,35,0,0,73,73,73,0,0,110,110,105,5,0,144
0500000US48417,"Shackelford County, Texas",1485,1481,976,505,4,1169,1165,737,428,4,195,195,147,48,0,0,0,0,0,0,44,44,15,29,0,46,46,46,0,0,31
0500000US48419,"Shelby County, Texas",9406,8773,6639,2134,633,7356,6829,5073,1756,527,1547,1461,1121,340,86,36,36,36,0,0,128,128,108,20,0,82,62,44,18,20,257
0500000US48421,"Sherman County, Texas",1575,1289,983,306,286,1152,996,753,243,156,220,118,64,54,102,6,6,6,0,0,118,90,90,0,28,35,35,26,9,0,44
0500000US48423,"Smith County, Texas",95273,94425,81999,12426,848,78898,78375,67803,10572,523,9524,9467,7995,1472,57,194,194,191,3,0,1029,1001,961,40,28,2199,1959,1620,339,240,3429
0500000US48425,"Somervell County, Texas",3555,3491,1986,1505,64,2911,2847,1602,1245,64,509,509,259,250,0,11,11,11,0,0,37,37,37,0,0,47,47,37,10,0,40
0500000US48427,"Starr County, Texas",20402,20036,15555,4481,366,14397,14228,11098,3130,169,3956,3797,2594,1203,159,81,56,24,32,25,866,866,841,25,0,126,113,22,91,13,976
0500000US48429,"Stephens County, Texas",3771,3713,2931,782,58,2994,2966,2503,463,28,495,481,241,240,14,23,23,23,0,0,97,97,97,0,0,109,93,14,79,16,53
0500000US48431,"Sterling County, Texas",584,577,508,69,7,431,424,357,67,7,23,23,21,2,0,0,0,0,0,0,13,13,13,0,0,32,32,32,0,0,85
0500000US48433,"Stonewall County, Texas",488,488,332,156,0,403,403,270,133,0,74,74,53,21,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,9
0500000US48435,"Sutton County, Texas",1711,1706,1461,245,5,1421,1417,1221,196,4,173,173,135,38,0,0,0,0,0,0,27,27,24,3,0,23,22,14,8,1,67
0500000US48437,"Swisher County, Texas",2633,2617,1702,915,16,2223,2207,1455,752,16,255,255,98,157,0,0,0,0,0,0,46,46,46,0,0,49,49,43,6,0,60
0500000US48439,"Tarrant County, Texas",934029,926859,725424,201435,7170,772329,768005,590734,177271,4324,93247,92251,72713,19538,996,5417,5235,3126,2109,182,11123,10786,10404,382,337,12492,11161,9026,2135,1331,39421
0500000US48441,"Taylor County, Texas",63916,63688,59761,3927,228,51543,51401,48313,3088,142,7356,7307,6515,792,49,546,532,532,0,14,1417,1417,1375,42,0,694,671,666,5,23,2360
0500000US48443,"Terrell County, Texas",338,338,284,54,0,260,260,225,35,0,23,23,4,19,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,36
0500000US48445,"Terry County, Texas",4567,4531,3424,1107,36,3364,3328,2478,850,36,939,939,729,210,0,0,0,0,0,0,42,42,42,0,0,105,105,58,47,0,117
0500000US48447,"Throckmorton County, Texas",660,651,459,192,9,536,529,349,180,7,66,66,56,10,0,2,2,2,0,0,4,4,4,0,0,4,2,0,2,2,48
0500000US48449,"Titus County, Texas",13749,13659,10938,2721,90,11402,11319,8939,2380,83,1611,1611,1314,297,0,74,67,56,11,7,123,123,118,5,0,314,314,286,28,0,225
0500000US48451,"Tom Green County, Texas",55019,54480,50680,3800,539,44292,43861,40816,3045,431,5439,5420,4817,603,19,106,70,70,0,36,2288,2247,2190,57,41,1050,1038,943,95,12,1844
0500000US48453,"Travis County, Texas",612192,609035,548866,60169,3157,455685,454272,402449,51823,1413,59924,59620,52976,6644,304,20421,20233,20015,218,188,12189,12010,11687,323,179,15227,14154,12993,1161,1073,48746
0500000US48455,"Trinity County, Texas",4644,4606,2437,2169,38,3735,3706,1737,1969,29,512,503,338,165,9,27,27,27,0,0,73,73,59,14,0,69,69,48,21,0,228
0500000US48457,"Tyler County, Texas",6660,6564,3832,2732,96,5378,5299,2801,2498,79,674,663,485,178,11,3,3,3,0,0,61,61,61,0,0,206,200,144,56,6,338
0500000US48459,"Upshur County, Texas",16120,15865,6030,9835,255,13294,13059,4365,8694,235,1825,1825,762,1063,0,36,36,9,27,0,98,98,98,0,0,152,132,81,51,20,715
0500000US48461,"Upton County, Texas",1347,1341,991,350,6,1142,1136,874,262,6,145,145,58,87,0,5,5,5,0,0,8,8,7,1,0,15,15,15,0,0,32
0500000US48463,"Uvalde County, Texas",11053,11035,9648,1387,18,9318,9300,8174,1126,18,1114,1114,876,238,0,0,0,0,0,0,180,180,173,7,0,85,85,69,16,0,356
0500000US48465,"Val Verde County, Texas",19160,18987,17540,1447,173,14573,14449,13552,897,124,2453,2440,2189,251,13,48,48,48,0,0,631,631,631,0,0,710,674,375,299,36,745
0500000US48467,"Van Zandt County, Texas",21953,21617,11086,10531,336,17843,17547,8378,9169,296,2383,2370,1012,1358,13,20,20,16,4,0,273,258,258,0,15,118,106,106,0,12,1316
0500000US48469,"Victoria County, Texas",42390,42137,36501,5636,253,34199,34058,29659,4399,141,5357,5327,4251,1076,30,352,345,238,107,7,399,372,372,0,27,465,417,363,54,48,1618
0500000US48471,"Walker County, Texas",22557,22406,17087,5319,151,18634,18557,13797,4760,77,1941,1916,1497,419,25,29,13,13,0,16,1069,1036,1027,9,33,246,246,115,131,0,638
0500000US48473,"Waller County, Texas",19888,19847,8647,11200,41,15523,15506,5554,9952,17,2041,2029,1030,999,12,124,124,11,113,0,934,934,875,59,0,290,278,201,77,12,976
0500000US48475,"Ward County, Texas",4711,4686,3508,1178,25,3842,3842,2801,1041,0,421,421,288,133,0,0,0,0,0,0,108,108,106,2,0,145,120,118,2,25,195
0500000US48477,"Washington County, Texas",14593,14386,12039,2347,207,12604,12428,10304,2124,176,1367,1367,1160,207,0,20,20,4,16,0,146,146,146,0,0,124,93,93,0,31,332
0500000US48479,"Webb County, Texas",97579,96930,93695,3235,649,78834,78273,76005,2268,561,12364,12304,11442,862,60,1124,1124,1117,7,0,1621,1621,1621,0,0,979,951,853,98,28,2657
0500000US48481,"Wharton County, Texas",18107,18013,13483,4530,94,15210,15124,11280,3844,86,2108,2108,1483,625,0,63,63,28,35,0,191,183,183,0,8,83,83,57,26,0,452
0500000US48483,"Wheeler County, Texas",2584,2520,2210,310,64,2267,2209,1911,298,58,175,169,157,12,6,0,0,0,0,0,47,47,47,0,0,37,37,37,0,0,58
0500000US48485,"Wichita County, Texas",60583,59349,57249,2100,1234,47530,46560,44826,1734,970,4916,4794,4571,223,122,445,423,409,14,22,4226,4205,4163,42,21,996,897,810,87,99,2470
0500000US48487,"Wilbarger County, Texas",6219,5954,5559,395,265,4894,4672,4376,296,222,1017,974,877,97,43,0,0,0,0,0,84,84,82,2,0,91,91,91,0,0,133
0500000US48489,"Willacy County, Texas",5992,5964,3668,2296,28,5110,5108,2985,2123,2,394,368,195,173,26,0,0,0,0,0,283,283,283,0,0,32,32,32,0,0,173
0500000US48491,"Williamson County, Texas",240741,239394,125645,113749,1347,193824,193208,91988,101220,616,22501,22204,12449,9755,297,1945,1924,371,1553,21,2252,2204,2005,199,48,3160,2795,1773,1022,365,17059
0500000US48493,"Wilson County, Texas",20516,20497,8170,12327,19,16588,16572,5718,10854,16,2205,2205,802,1403,0,7,7,0,7,0,250,250,250,0,0,158,155,92,63,3,1308
0500000US48495,"Winkler County, Texas",3166,3078,2397,681,88,2659,2601,2052,549,58,337,307,185,122,30,0,0,0,0,0,85,85,85,0,0,48,48,38,10,0,37
0500000US48497,"Wise County, Texas",26602,26433,14792,11641,169,21778,21663,11127,10536,115,2982,2937,1886,1051,45,5,5,5,0,0,179,179,179,0,0,153,144,90,54,9,1505
0500000US48499,"Wood County, Texas",15264,15092,8900,6192,172,12294,12189,6754,5435,105,1484,1442,772,670,42,64,59,14,45,5,333,333,333,0,0,153,133,91,42,20,936
0500000US48501,"Yoakum County, Texas",3564,3315,2938,377,249,2662,2456,2212,244,206,689,652,519,133,37,0,0,0,0,0,148,148,148,0,0,6,0,0,0,6,59
0500000US48503,"Young County, Texas",8526,8469,7393,1076,57,7043,7043,6129,914,0,802,782,632,150,20,0,0,0,0,0,35,35,23,12,0,141,104,104,0,37,505
0500000US48505,"Zapata County, Texas",4989,4989,4161,828,0,3556,3556,2995,561,0,1122,1122,855,267,0,15,15,15,0,0,182,182,182,0,0,18,18,18,0,0,96
0500000US48507,"Zavala County, Texas",4225,4115,2838,1277,110,3273,3267,2369,898,6,515,416,176,240,99,13,8,0,8,5,91,91,88,3,0,210,210,82,128,0,123
0500000US49001,"Beaver County, Utah",2751,2707,2551,156,44,2196,2152,2036,116,44,394,394,354,40,0,7,7,7,0,0,81,81,81,0,0,17,17,17,0,0,56
0500000US49003,"Box Elder County, Utah",21459,21207,14065,7142,252,16659,16512,10869,5643,147,3188,3120,1811,1309,68,142,142,56,86,0,385,373,363,10,12,232,207,113,94,25,853
0500000US49005,"Cache County, Utah",55055,54015,50089,3926,1040,41042,40337,37294,3043,705,6210,6044,5261,783,166,1231,1204,1200,4,27,2273,2223,2188,35,50,1494,1402,1341,61,92,2805
0500000US49007,"Carbon County, Utah",8807,8715,7835,880,92,7083,7026,6409,617,57,1053,1023,760,263,30,38,38,38,0,0,278,273,273,0,5,78,78,78,0,0,277
0500000US49009,"Daggett County, Utah",279,241,233,8,38,153,120,112,8,33,8,8,8,0,0,3,3,3,0,0,88,88,88,0,0,5,0,0,0,5,22
0500000US49011,"Davis County, Utah",151810,150529,80461,70068,1281,120365,119582,60883,58699,783,14932,14791,7313,7478,141,3876,3846,651,3195,30,2353,2307,2170,137,46,2390,2109,1550,559,281,7894
0500000US49013,"Duchesne County, Utah",7759,7713,6635,1078,46,6427,6404,5478,926,23,630,610,471,139,20,32,32,32,0,0,245,245,239,6,0,61,58,51,7,3,364
0500000US49015,"Emery County, Utah",3903,3804,2828,976,99,3151,3071,2206,865,80,337,326,218,108,11,59,57,55,2,2,63,63,63,0,0,36,30,29,1,6,257
0500000US49017,"Garfield County, Utah",2062,2018,1778,240,44,1469,1436,1243,193,33,256,245,198,47,11,0,0,0,0,0,150,150,150,0,0,53,53,53,0,0,134
0500000US49019,"Grand County, Utah",4560,4501,4285,216,59,3099,3040,2948,92,59,558,558,480,78,0,2,2,2,0,0,256,256,256,0,0,278,278,232,46,0,367
0500000US49021,"Iron County, Utah",19758,19421,17664,1757,337,15166,14944,13808,1136,222,2644,2588,2064,524,56,72,43,43,0,29,990,990,895,95,0,279,249,247,2,30,607
0500000US49023,"Juab County, Utah",4201,4142,2396,1746,59,3059,3048,1767,1281,11,698,650,205,445,48,11,11,3,8,0,180,180,174,6,0,26,26,20,6,0,227
0500000US49025,"Kane County, Utah",3075,2692,2591,101,383,2544,2223,2135,88,321,194,132,120,12,62,1,1,1,0,0,76,76,76,0,0,49,49,48,1,0,211
0500000US49027,"Millard County, Utah",5311,5258,4966,292,53,4004,3978,3750,228,26,838,811,747,64,27,4,4,4,0,0,164,164,164,0,0,65,65,65,0,0,236
0500000US49029,"Morgan County, Utah",4358,4301,1399,2902,57,3725,3694,1028,2666,31,373,359,152,207,14,17,17,0,17,0,54,54,54,0,0,24,12,0,12,12,165
0500000US49031,"Piute County, Utah",597,588,386,202,9,446,443,269,174,3,66,64,36,28,2,0,0,0,0,0,29,29,29,0,0,20,16,16,0,4,36
0500000US49033,"Rich County, Utah",710,571,540,31,139,479,383,353,30,96,83,43,42,1,40,0,0,0,0,0,60,57,57,0,3,30,30,30,0,0,58
0500000US49035,"Salt Lake County, Utah",542042,538418,503311,35107,3624,407164,404988,377239,27749,2176,63421,62962,57109,5853,459,21334,21208,20152,1056,126,12008,11874,11777,97,134,10298,9569,9217,352,729,27817
0500000US49037,"San Juan County, Utah",5104,4674,4298,376,430,3781,3446,3120,326,335,501,428,393,35,73,19,14,11,3,5,280,263,251,12,17,29,29,29,0,0,494
0500000US49039,"Sanpete County, Utah",10361,10235,8266,1969,126,7495,7416,6002,1414,79,1553,1524,1008,516,29,26,16,15,1,10,592,592,562,30,0,92,84,76,8,8,603
0500000US49041,"Sevier County, Utah",8446,8275,7690,585,171,6745,6664,6213,451,81,917,838,704,134,79,54,51,51,0,3,150,150,150,0,0,150,142,142,0,8,430
0500000US49043,"Summit County, Utah",20742,20112,15101,5011,630,15547,15172,10541,4631,375,1285,1244,909,335,41,213,198,185,13,15,467,397,391,6,70,460,331,305,26,129,2770
0500000US49045,"Tooele County, Utah",26613,25813,14363,11450,800,19417,19014,10423,8591,403,4740,4553,2195,2358,187,549,535,111,424,14,401,279,247,32,122,402,328,283,45,74,1104
0500000US49047,"Uintah County, Utah",15264,15073,13607,1466,191,12281,12144,10868,1276,137,1832,1789,1621,168,43,121,121,121,0,0,285,285,268,17,0,185,174,169,5,11,560
0500000US49049,"Utah County, Utah",245975,243973,205233,38740,2002,179909,178986,148897,30089,923,29660,29318,23773,5545,342,4538,4430,1927,2503,108,10163,10125,10018,107,38,6149,5558,5062,496,591,15556
0500000US49051,"Wasatch County, Utah",12935,12653,6699,5954,282,10155,10023,5095,4928,132,1499,1412,454,958,87,2,0,0,0,2,242,242,242,0,0,199,138,70,68,61,838
0500000US49053,"Washington County, Utah",58861,56280,54915,1365,2581,45627,43769,42656,1113,1858,7124,6606,6483,123,518,324,293,293,0,31,1349,1349,1276,73,0,1140,966,910,56,174,3297
0500000US49055,"Wayne County, Utah",1223,1220,1123,97,3,917,914,819,95,3,120,120,118,2,0,0,0,0,0,0,91,91,91,0,0,4,4,4,0,0,91
0500000US49057,"Weber County, Utah",111359,110286,76794,33492,1073,88987,88277,61002,27275,710,12375,12273,7435,4838,102,2054,2038,1103,935,16,1537,1506,1465,41,31,1813,1599,1196,403,214,4593
0500000US50001,"Addison County, Vermont",19279,18971,13735,5236,308,13828,13614,9151,4463,214,1931,1910,1207,703,21,112,102,42,60,10,1455,1428,1426,2,27,202,166,158,8,36,1751
0500000US50003,"Bennington County, Vermont",17301,15234,14489,745,2067,13170,11396,10704,692,1774,1566,1373,1323,50,193,77,32,32,0,45,908,890,887,3,18,344,307,307,0,37,1236
0500000US50005,"Caledonia County, Vermont",14330,13076,10036,3040,1254,10867,9813,7201,2612,1054,1515,1355,1027,328,160,37,31,31,0,6,594,580,522,58,14,163,143,101,42,20,1154
0500000US50007,"Chittenden County, Vermont",88022,87017,80367,6650,1005,64581,63947,58322,5625,634,6908,6883,6110,773,25,2198,2116,2027,89,82,6768,6689,6596,93,79,2486,2301,2231,70,185,5081
0500000US50009,"Essex County, Vermont",2645,1784,870,914,861,2104,1344,568,776,760,285,188,56,132,97,5,4,0,4,1,61,61,61,0,0,17,14,12,2,3,173
0500000US50011,"Franklin County, Vermont",24536,24275,15407,8868,261,19413,19221,11947,7274,192,2723,2723,1276,1447,0,164,151,62,89,13,882,846,809,37,36,177,157,136,21,20,1177
0500000US50013,"Grand Isle County, Vermont",3666,3540,1118,2422,126,2805,2689,652,2037,116,449,447,71,376,2,9,9,7,2,0,69,69,69,0,0,32,24,17,7,8,302
0500000US50015,"Lamoille County, Vermont",13150,12900,9268,3632,250,10433,10304,7146,3158,129,1082,1074,634,440,8,73,48,20,28,25,494,481,478,3,13,208,133,130,3,75,860
0500000US50017,"Orange County, Vermont",14857,12084,6535,5549,2773,11185,8824,4148,4676,2361,1526,1183,482,701,343,95,58,25,33,37,667,647,591,56,20,210,198,115,83,12,1174
0500000US50019,"Orleans County, Vermont",11994,11850,9995,1855,144,9349,9220,7662,1558,129,1224,1217,971,246,7,16,13,13,0,3,346,346,335,11,0,177,172,132,40,5,882
0500000US50021,"Rutland County, Vermont",29426,28517,25428,3089,909,23600,22855,20113,2742,745,2178,2072,1763,309,106,287,270,267,3,17,1571,1562,1533,29,9,276,244,238,6,32,1514
0500000US50023,"Washington County, Vermont",31123,30521,25127,5394,602,23258,22765,18400,4365,493,3030,2969,2224,745,61,380,367,160,207,13,1891,1871,1818,53,20,426,411,387,24,15,2138
0500000US50025,"Windham County, Vermont",21562,18874,17462,1412,2688,15529,13197,11971,1226,2332,1757,1536,1383,153,221,264,193,193,0,71,1191,1165,1147,18,26,337,299,284,15,38,2484
0500000US50027,"Windsor County, Vermont",27593,19778,16789,2989,7815,21424,14807,12152,2655,6617,2839,1970,1678,292,869,184,74,59,15,110,1259,1149,1133,16,110,251,142,131,11,109,1636
0500000US51001,"Accomack County, Virginia",14142,12533,11199,1334,1609,11187,9857,8772,1085,1330,1742,1499,1312,187,243,83,73,73,0,10,377,377,315,62,0,247,221,221,0,26,506
0500000US51003,"Albemarle County, Virginia",49343,48768,30106,18662,575,38178,37809,22259,15550,369,4070,4051,2188,1863,19,989,916,454,462,73,1683,1675,1106,569,8,820,714,496,218,106,3603
0500000US51005,"Alleghany County, Virginia",6356,5967,3840,2127,389,5391,5059,3151,1908,332,646,589,396,193,57,23,23,21,2,0,73,73,61,12,0,80,80,68,12,0,143
0500000US51007,"Amelia County, Virginia",5927,5866,1677,4189,61,5049,5022,1261,3761,27,495,495,142,353,0,41,41,28,13,0,76,76,50,26,0,123,89,53,36,34,143
0500000US51009,"Amherst County, Virginia",14478,14291,5375,8916,187,12024,11889,4125,7764,135,1337,1316,377,939,21,201,170,100,70,31,251,251,251,0,0,264,264,121,143,0,401
0500000US51011,"Appomattox County, Virginia",6525,6501,2368,4133,24,5237,5226,1583,3643,11,581,581,177,404,0,35,35,0,35,0,99,96,91,5,3,241,231,185,46,10,332
0500000US51013,"Arlington County, Virginia",143100,83841,47611,36230,59259,77193,51198,21175,30023,25995,8898,4989,2768,2221,3909,36896,10510,7248,3262,26386,7295,6520,6169,351,775,4014,1820,1447,373,2194,8804
0500000US51015,"Augusta County, Virginia",34026,33848,17553,16295,178,29318,29154,14399,14755,164,2151,2137,879,1258,14,150,150,38,112,0,408,408,394,14,0,314,314,158,156,0,1685
0500000US51017,"Bath County, Virginia",2170,2137,1618,519,33,1844,1811,1308,503,33,102,102,87,15,0,24,24,24,0,0,100,100,99,1,0,0,0,0,0,0,100
0500000US51019,"Bedford County, Virginia",35680,35364,12829,22535,316,30057,29745,9677,20068,312,3287,3287,1145,2142,0,79,79,9,70,0,332,332,273,59,0,519,515,319,196,4,1406
0500000US51021,"Bland County, Virginia",2548,2068,949,1119,480,2244,1796,791,1005,448,150,139,36,103,11,7,7,7,0,0,31,19,19,0,12,31,22,11,11,9,85
0500000US51023,"Botetourt County, Virginia",15851,15691,5317,10374,160,14076,13970,4329,9641,106,1025,1014,303,711,11,34,33,20,13,1,100,100,100,0,0,62,20,11,9,42,554
0500000US51025,"Brunswick County, Virginia",6424,6174,2930,3244,250,5435,5185,2206,2979,250,530,530,290,240,0,8,8,8,0,0,110,110,100,10,0,168,168,153,15,0,173
0500000US51027,"Buchanan County, Virginia",6735,6162,4917,1245,573,6007,5548,4431,1117,459,461,361,292,69,100,40,33,33,0,7,92,92,84,8,0,85,78,27,51,7,50
0500000US51029,"Buckingham County, Virginia",6484,6432,2748,3684,52,5100,5048,1902,3146,52,859,859,440,419,0,41,41,2,39,0,99,99,80,19,0,155,155,94,61,0,230
0500000US51031,"Campbell County, Virginia",26049,25852,9404,16448,197,22165,22056,7236,14820,109,2325,2299,907,1392,26,28,28,0,28,0,88,88,78,10,0,391,329,131,198,62,1052
0500000US51033,"Caroline County, Virginia",14600,14264,4777,9487,336,11660,11410,3084,8326,250,1703,1663,543,1120,40,28,11,0,11,17,635,628,620,8,7,134,112,90,22,22,440
0500000US51035,"Carroll County, Virginia",12745,10697,5908,4789,2048,10794,8941,4704,4237,1853,1370,1186,655,531,184,25,25,25,0,0,115,115,104,11,0,21,10,0,10,11,420
0500000US51036,"Charles City County, Virginia",3253,3217,693,2524,36,2720,2707,448,2259,13,286,286,47,239,0,56,56,49,7,0,32,32,23,9,0,50,27,17,10,23,109
0500000US51037,"Charlotte County, Virginia",4878,4800,2028,2772,78,3714,3659,1313,2346,55,482,459,190,269,23,8,8,8,0,0,140,140,112,28,0,208,208,79,129,0,326
0500000US51041,"Chesterfield County, Virginia",166686,164965,75040,89925,1721,141873,140713,59538,81175,1160,12943,12795,5627,7168,148,1105,905,179,726,200,984,934,768,166,50,1893,1730,1040,690,163,7888
0500000US51043,"Clarke County, Virginia",6912,6411,1856,4555,501,5530,5104,1124,3980,426,553,500,31,469,53,23,1,1,0,22,318,318,227,91,0,49,49,34,15,0,439
0500000US51045,"Craig County, Virginia",1942,1863,318,1545,79,1579,1531,241,1290,48,278,278,45,233,0,0,0,0,0,0,2,2,2,0,0,53,22,0,22,31,30
0500000US51047,"Culpeper County, Virginia",22194,21504,10479,11025,690,17601,17216,7600,9616,385,2425,2242,991,1251,183,286,188,140,48,98,470,464,399,65,6,308,290,245,45,18,1104
0500000US51049,"Cumberland County, Virginia",4446,4395,869,3526,51,3560,3516,506,3010,44,593,593,125,468,0,6,6,0,6,0,0,0,0,0,0,110,103,61,42,7,177
0500000US51051,"Dickenson County, Virginia",4815,4623,2822,1801,192,4235,4071,2417,1654,164,357,332,200,132,25,7,7,7,0,0,117,114,105,9,3,24,24,18,6,0,75
0500000US51053,"Dinwiddie County, Virginia",12638,12515,3607,8908,123,10814,10724,2581,8143,90,978,945,261,684,33,28,28,28,0,0,139,139,90,49,0,191,191,159,32,0,488
0500000US51057,"Essex County, Virginia",5274,5121,2573,2548,153,4348,4302,1984,2318,46,396,289,154,135,107,9,9,9,0,0,204,204,183,21,0,147,147,73,74,0,170
0500000US51059,"Fairfax County, Virginia",605414,473144,330127,143017,132270,431519,354476,243615,110861,77043,58247,40721,25616,15105,17526,57959,23599,10074,13525,34360,10882,10316,9209,1107,566,9993,7218,4799,2419,2775,36814
0500000US51061,"Fauquier County, Virginia",34169,32707,14344,18363,1462,27004,26045,9854,16191,959,3066,2890,1058,1832,176,489,227,67,160,262,550,550,550,0,0,406,341,161,180,65,2654
0500000US51063,"Floyd County, Virginia",6884,6760,3247,3513,124,5253,5208,2282,2926,45,951,872,369,503,79,0,0,0,0,0,115,115,115,0,0,116,116,32,84,0,449
0500000US51065,"Fluvanna County, Virginia",11750,11695,2831,8864,55,9104,9080,1654,7426,24,1849,1849,411,1438,0,23,11,11,0,12,108,108,108,0,0,34,15,15,0,19,632
0500000US51067,"Franklin County, Virginia",24937,24709,13925,10784,228,19882,19694,10413,9281,188,2733,2717,1379,1338,16,126,126,104,22,0,598,598,540,58,0,313,289,204,85,24,1285
0500000US51069,"Frederick County, Virginia",41296,38664,16471,22193,2632,33838,31433,12165,19268,2405,4841,4658,1969,2689,183,80,51,26,25,29,325,325,282,43,0,288,273,105,168,15,1924
0500000US51071,"Giles County, Virginia",7452,7238,3697,3541,214,5995,5847,3057,2790,148,991,935,213,722,56,7,7,7,0,0,72,72,68,4,0,109,99,74,25,10,278
0500000US51073,"Gloucester County, Virginia",17787,17606,7525,10081,181,14906,14769,5968,8801,137,1711,1711,540,1171,0,36,36,25,11,0,86,86,79,7,0,406,362,271,91,44,642
0500000US51075,"Goochland County, Virginia",10171,10007,2919,7088,164,8714,8578,2109,6469,136,701,701,116,585,0,46,28,18,10,18,64,64,64,0,0,87,77,53,24,10,559
0500000US51077,"Grayson County, Virginia",6165,5542,2479,3063,623,5094,4515,1892,2623,579,754,712,285,427,42,60,60,47,13,0,105,105,105,0,0,20,18,18,0,2,132
0500000US51079,"Greene County, Virginia",8884,8839,2519,6320,45,7317,7272,1695,5577,45,944,944,273,671,0,55,55,26,29,0,51,51,51,0,0,122,122,79,43,0,395
0500000US51081,"Greensville County, Virginia",4057,3801,1670,2131,256,3385,3142,1382,1760,243,390,384,163,221,6,33,33,0,33,0,30,30,9,21,0,185,178,82,96,7,34
0500000US51083,"Halifax County, Virginia",14051,13150,10516,2634,901,11728,10943,8742,2201,785,1147,1054,798,256,93,49,49,48,1,0,135,135,135,0,0,595,572,396,176,23,397
0500000US51085,"Hanover County, Virginia",52846,52404,20901,31503,442,44231,43990,14855,29135,241,3290,3260,1344,1916,30,195,152,61,91,43,926,911,804,107,15,889,776,522,254,113,3315
0500000US51087,"Henrico County, Virginia",164021,162477,87509,74968,1544,136513,135509,69647,65862,1004,15189,15051,7745,7306,138,1754,1601,305,1296,153,1494,1472,1287,185,22,1324,1097,778,319,227,7747
0500000US51089,"Henry County, Virginia",20267,18427,10248,8179,1840,17792,16190,8771,7419,1602,1713,1516,850,666,197,91,75,67,8,16,64,64,64,0,0,188,163,77,86,25,419
0500000US51091,"Highland County, Virginia",962,935,652,283,27,700,676,446,230,24,85,85,36,49,0,0,0,0,0,0,130,130,126,4,0,10,7,7,0,3,37
0500000US51093,"Isle of Wight County, Virginia",17202,17064,5493,11571,138,15233,15106,4309,10797,127,1260,1260,542,718,0,30,30,8,22,0,94,94,94,0,0,65,54,20,34,11,520
0500000US51095,"James City County, Virginia",32169,31809,14477,17332,360,26575,26344,10854,15490,231,2657,2657,1223,1434,0,217,159,69,90,58,328,293,200,93,35,423,387,162,225,36,1969
0500000US51097,"King and Queen County, Virginia",3093,3093,589,2504,0,2572,2572,399,2173,0,239,239,5,234,0,7,7,7,0,0,0,0,0,0,0,107,107,10,97,0,168
